,PID,SalePrice,MSSubClass,BldgType,HouseStyle,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,SaleCondition,SaleType,MoSold,YrSold
211,533234020,223000,60,1Fam,2Story,872,917,0,1789,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2008
212,533212100,151000,160,TwnhsE,2Story,520,600,80,1200,0.0,0.0,2,1,2,1,4,Typ,Normal,WD ,6,2006
213,534475185,149500,20,1Fam,1Story,1505,0,0,1505,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,2,2009
214,905452150,149900,50,1Fam,1.5Fin,1068,541,0,1609,0.0,0.0,1,1,5,1,7,Typ,Normal,WD ,7,2006
215,528176010,500000,20,1Fam,1Story,2696,0,0,2696,1.0,0.0,2,1,3,1,10,Typ,Normal,WD ,6,2010
216,535450160,92900,90,Duplex,1Story,1040,0,0,1040,0.0,0.0,2,0,2,2,6,Typ,Normal,WD ,6,2009
217,533215040,290000,120,TwnhsE,1Story,1419,0,0,1419,1.0,0.0,1,1,2,1,5,Typ,Normal,WD ,9,2008
218,528104010,345474,20,1Fam,1Story,2122,0,0,2122,1.0,0.0,2,1,2,1,7,Typ,Partial,New,11,2007
219,535325090,127000,20,1Fam,1Story,925,0,0,925,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,6,2007
220,909250210,102000,50,1Fam,1.5Fin,1008,0,514,1522,0.0,0.0,2,0,4,1,7,Typ,Normal,WD ,6,2006
221,527325110,190000,60,1Fam,2Story,1161,808,0,1969,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,11,2007
222,910202030,75200,30,1Fam,1Story,816,0,0,816,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,9,2007
223,535175180,108538,20,1Fam,1Story,1206,0,0,1206,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2010
224,534202160,142250,20,1Fam,1Story,1232,0,0,1232,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,4,2010
225,916403020,180000,20,1Fam,1Story,1339,0,0,1339,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,7,2006
226,535354100,132000,20,1Fam,1Story,972,0,0,972,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2009
227,905227050,152400,50,1Fam,1.5Fin,864,486,0,1350,1.0,0.0,1,1,2,1,6,Min1,Normal,WD ,6,2008
228,534451020,64000,50,1Fam,1.5Fin,442,228,0,670,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,7,2007
229,533120030,302000,60,1Fam,2Story,1453,1357,0,2810,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,6,2007
230,905352010,182000,20,1Fam,1Story,1522,0,0,1522,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,2,2007
231,905108220,137000,85,1Fam,SFoyer,860,0,0,860,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,7,2009
232,527165170,168000,60,1Fam,2Story,910,732,0,1642,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2007
233,535353190,97500,50,1Fam,1.5Fin,912,546,0,1458,0.0,1.0,1,0,3,1,6,Typ,Abnorml,WD ,1,2010
234,528315070,286000,60,1Fam,2Story,1079,897,0,1976,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,2,2006
235,903232060,115000,30,1Fam,1Story,995,0,0,995,0.0,0.0,1,0,2,1,5,Typ,Abnorml,WD ,3,2009
236,906204180,209000,60,1Fam,2Story,1313,1246,0,2559,0.0,0.0,2,1,4,1,9,Typ,Abnorml,WD ,11,2006
237,906475110,187500,60,1Fam,2Story,976,1111,0,2087,0.0,0.0,2,1,5,1,9,Typ,Normal,WD ,7,2007
238,906223040,220000,60,1Fam,2Story,1029,929,0,1958,1.0,0.0,2,1,3,1,7,Typ,Normal,CWD,7,2007
239,909253190,91000,30,1Fam,1Story,790,0,0,790,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,4,2008
240,923400150,93500,20,1Fam,1Story,974,0,0,974,0.0,0.0,1,0,3,1,5,Typ,Abnorml,Oth,9,2007
241,923226290,79400,160,TwnhsE,2Story,546,546,0,1092,0.0,0.0,1,1,3,1,5,Typ,Normal,WD ,5,2006
242,909282020,259500,70,1Fam,2Story,1436,884,0,2320,1.0,0.0,2,1,3,1,9,Typ,Normal,WD ,7,2007
243,528110110,417500,20,1Fam,1Story,2464,0,0,2464,1.0,0.0,2,1,4,1,9,Typ,Normal,WD ,8,2008
244,534479320,132000,20,1Fam,1Story,1268,0,0,1268,0.0,0.0,1,0,2,1,7,Typ,Normal,WD ,3,2010
245,528150110,342000,60,1Fam,2Story,1718,1238,0,2956,0.0,0.0,2,1,5,1,11,Typ,Normal,WD ,8,2007
246,906380160,194000,20,1Fam,1Story,1240,0,0,1240,0.0,0.0,2,0,2,1,5,Typ,Normal,WD ,5,2007
247,911370460,235000,120,TwnhsE,1Story,1625,0,0,1625,1.0,1.0,2,0,2,1,5,Typ,Family,WD ,12,2007
248,535477090,136870,20,1Fam,1Story,1117,0,0,1117,0.0,0.0,1,0,3,1,6,Typ,Normal,COD,5,2008
249,534478230,147000,20,1Fam,1Story,1113,0,0,1113,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,7,2009
250,906426060,277000,50,1Fam,1.5Fin,1444,700,0,2144,0.0,1.0,2,0,4,1,7,Typ,Normal,WD ,6,2007
251,528235190,201490,60,1Fam,2Story,848,750,0,1598,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2006
252,923225440,85000,160,TwnhsE,2Story,536,576,0,1112,0.0,0.0,1,1,3,1,4,Typ,Normal,WD ,4,2010
253,923276030,149900,20,1Fam,1Story,833,0,0,833,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,4,2010
254,909425060,174500,70,1Fam,2Story,860,704,0,1564,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,7,2009
255,902332030,133900,190,2fmCon,2.5Unf,1260,1031,0,2291,0.0,1.0,2,0,4,2,9,Typ,Normal,WD ,11,2007
256,528188060,173000,160,Twnhs,2Story,764,862,0,1626,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,7,2009
257,527105140,225000,60,1Fam,2Story,847,886,0,1733,0.0,0.0,2,1,3,1,7,Typ,Family,WD ,10,2007
258,535477150,109500,20,1Fam,1Story,894,0,0,894,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,8,2009
259,535327210,159000,20,1Fam,1Story,1384,0,0,1384,1.0,0.0,1,0,2,1,6,Min1,Normal,WD ,6,2006
260,533213070,179400,160,Twnhs,2Story,757,744,0,1501,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,8,2008
261,904100100,219000,70,1Fam,2Story,1262,1005,0,2267,1.0,0.0,1,1,3,1,7,Typ,Normal,WD ,4,2007
262,528188120,175500,160,Twnhs,2Story,764,862,0,1626,0.0,0.0,2,1,2,1,6,Typ,Normal,WD ,6,2010
263,528480180,261329,20,1Fam,1Story,1584,0,0,1584,0.0,0.0,2,0,2,1,6,Typ,Partial,New,5,2007
264,528114040,383000,20,1Fam,1Story,1950,0,0,1950,1.0,0.0,2,0,2,1,7,Typ,Normal,WD ,5,2008
265,528235020,179000,60,1Fam,2Story,813,702,0,1515,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,7,2008
266,908275110,103500,20,1Fam,1Story,1560,0,0,1560,0.0,0.0,1,0,2,1,7,Min1,Normal,WD ,5,2009
267,905103140,164500,80,1Fam,SLvl,1320,0,0,1320,1.0,0.0,1,0,3,1,6,Typ,Abnorml,WD ,5,2006
268,902402260,55000,70,1Fam,2Story,723,363,0,1086,0.0,0.0,1,0,2,1,5,Maj1,Normal,ConLD,11,2008
269,528235200,170000,80,1Fam,SLvl,744,630,0,1374,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,8,2009
270,528181060,209500,120,Twnhs,1Story,1554,0,0,1554,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,8,2007
271,923275200,124500,20,1Fam,1Story,816,0,0,816,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,6,2007
272,903451110,139400,45,1Fam,1.5Unf,1108,0,0,1108,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,6,2007
273,528181040,202665,120,TwnhsE,1Story,1368,0,0,1368,0.0,0.0,2,0,2,1,6,Typ,Partial,New,3,2006
274,908102110,155891,20,1Fam,1Story,992,0,0,992,0.0,0.0,1,0,3,1,6,Typ,Abnorml,Oth,1,2010
275,533217050,160000,160,Twnhs,2Story,624,628,0,1252,1.0,0.0,2,1,2,1,4,Typ,Normal,WD ,3,2008
276,533350090,150000,60,1Fam,2Story,1599,1345,0,2944,0.0,0.0,2,2,3,1,9,Typ,Family,WD ,6,2008
277,528445070,221300,60,1Fam,2Story,1302,528,0,1830,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,3,2007
278,527212040,361919,60,1Fam,2Story,1264,1312,0,2576,0.0,0.0,2,1,4,1,10,Typ,Partial,New,7,2006
279,907200270,134900,20,1Fam,1Story,1040,0,0,1040,0.0,0.0,1,1,3,1,5,Typ,Normal,WD ,1,2007
280,908201040,118000,20,1Fam,1Story,698,0,0,698,0.0,1.0,1,0,2,1,4,Typ,Normal,WD ,6,2009
281,907410100,195800,60,1Fam,2Story,784,827,0,1611,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,3,2006
282,903481120,135000,50,1Fam,1.5Fin,1204,462,0,1666,0.0,0.0,1,0,3,1,4,Typ,Normal,WD ,8,2009
283,535453180,152000,20,1Fam,1Story,1242,0,0,1242,1.0,0.0,1,1,3,1,6,Typ,Family,WD ,5,2007
284,907227110,133900,85,1Fam,SFoyer,768,0,0,768,0.0,1.0,1,0,2,1,5,Typ,Normal,WD ,4,2009
285,531453010,152000,20,1Fam,1Story,1097,0,0,1097,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,5,2010
286,531478010,107000,20,1Fam,1Story,1056,0,0,1056,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,11,2006
287,535403200,120000,20,1Fam,1Story,864,0,0,864,1.0,0.0,1,0,2,1,4,Typ,Abnorml,WD ,10,2006
288,527254020,372500,20,1Fam,1Story,2046,0,0,2046,0.0,0.0,2,1,3,1,7,Typ,Partial,New,7,2009
289,527366030,220000,60,1Fam,2Story,1058,816,0,1874,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,3,2009
290,535325460,167000,30,1Fam,1Story,2039,0,0,2039,1.0,0.0,1,1,3,1,7,Min1,Abnorml,COD,12,2006
291,528110040,479069,20,1Fam,1Story,2552,0,0,2552,1.0,0.0,2,0,3,1,8,Typ,Partial,New,10,2007
292,906392090,233555,20,1Fam,1Story,1846,0,0,1846,1.0,0.0,2,0,3,1,7,Typ,Partial,New,7,2006
293,535452140,118900,20,1Fam,1Story,732,0,0,732,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,9,2009
294,535151160,140000,20,1Fam,1Story,1283,0,0,1283,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,10,2008
295,535456050,130000,90,Duplex,1Story,1800,0,0,1800,0.0,0.0,2,0,6,2,10,Typ,Abnorml,WD ,11,2008
296,903429110,179900,70,1Fam,2Story,1272,672,0,1944,0.0,0.0,2,0,3,1,8,Min2,Normal,WD ,6,2009
297,916455150,282000,20,1Fam,1Story,1922,0,0,1922,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,4,2007
298,909425180,217500,20,1Fam,1Story,1647,0,0,1647,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,3,2006
299,528175050,212500,120,TwnhsE,1Story,1358,0,0,1358,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,5,2009
300,910205010,126000,80,1Fam,SLvl,1092,564,0,1656,0.0,0.0,1,1,3,1,7,Mod,Normal,WD ,7,2008
301,533206020,280750,160,Twnhs,2Story,1376,1629,0,3005,0.0,0.0,2,1,3,1,9,Mod,Normal,WD ,7,2009
302,902427040,87000,50,1Fam,1.5Fin,912,336,0,1248,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,3,2007
303,528427020,244600,20,1Fam,1Story,1468,0,0,1468,0.0,0.0,2,0,3,1,6,Typ,Partial,New,12,2009
304,528458070,215200,60,1Fam,2Story,764,783,0,1547,0.0,0.0,2,1,3,1,7,Typ,Normal,Con,6,2010
305,903401030,162500,50,1Fam,1.5Fin,1170,546,0,1716,0.0,0.0,2,0,4,1,8,Typ,Normal,WD ,3,2008
306,909275040,138000,70,1Fam,2Story,819,784,0,1603,0.0,0.0,1,0,4,1,7,Typ,Normal,WD ,6,2008
307,527163130,181316,60,1Fam,2Story,707,809,0,1516,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2009
308,905200350,148000,80,1Fam,SLvl,1138,0,0,1138,0.0,1.0,1,0,3,1,6,Typ,Normal,COD,3,2009
309,528363050,315000,20,1Fam,1Story,2063,0,0,2063,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,6,2009
310,908154205,184750,60,1Fam,2Story,3138,1538,0,4676,1.0,0.0,3,1,3,1,11,Typ,Partial,New,10,2007
311,903233140,132000,45,1Fam,1.5Unf,854,0,0,854,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,7,2007
312,905107070,149500,60,1Fam,2Story,672,728,0,1400,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,3,2006
313,528240020,183500,60,1Fam,2Story,840,880,0,1720,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,5,2007
314,906225180,224500,90,Duplex,SFoyer,1440,0,0,1440,2.0,0.0,2,0,2,2,8,Typ,Normal,WD ,4,2006
315,528114010,415000,20,1Fam,1Story,1868,0,0,1868,1.0,0.0,2,0,2,1,7,Typ,Normal,WD ,6,2006
316,907126030,155000,20,1Fam,1Story,990,0,0,990,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,8,2008
317,904100160,135000,50,1Fam,1.5Fin,720,551,0,1271,0.0,0.0,2,0,4,1,7,Typ,Normal,WD ,8,2008
318,909254130,164000,75,1Fam,2.5Unf,918,728,0,1646,0.0,0.0,2,0,4,1,7,Typ,Normal,WD ,8,2007
319,535403030,128500,20,1Fam,1Story,952,0,0,952,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,8,2007
320,907412010,196500,60,1Fam,2Story,860,860,0,1720,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,8,2006
321,903228080,131000,50,1Fam,1.5Fin,869,349,0,1218,0.0,1.0,1,0,3,1,6,Typ,Normal,WD ,3,2007
322,531452100,151000,120,TwnhsE,1Story,1217,0,0,1217,0.0,0.0,2,0,2,1,5,Typ,Normal,WD ,6,2006
323,526302030,149900,20,1Fam,1Story,1293,0,0,1293,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,5,2006
324,902106090,139900,70,1Fam,2Story,848,580,0,1428,1.0,0.0,1,0,4,1,7,Typ,Normal,WD ,5,2006
325,527161090,180000,60,1Fam,2Story,947,767,0,1714,1.0,0.0,2,1,3,1,7,Typ,Abnorml,WD ,4,2007
326,532353120,120750,20,1Fam,1Story,894,0,0,894,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,3,2007
327,535453070,154000,20,1Fam,1Story,1246,0,0,1246,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,5,2010
328,534252110,139900,20,1Fam,1Story,1422,0,0,1422,0.0,0.0,1,0,3,1,6,Min1,Normal,WD ,8,2007
329,535327230,100000,20,1Fam,1Story,1764,0,0,1764,0.0,0.0,2,1,4,1,7,Maj2,Normal,WD ,10,2008
330,905425125,240000,50,1Fam,1.5Fin,1307,1051,0,2358,0.0,0.0,3,0,5,1,10,Typ,Normal,WD ,9,2008
331,908103280,135000,20,1Fam,1Story,1127,0,0,1127,0.0,1.0,1,1,3,1,6,Typ,Normal,WD ,5,2008
332,528221060,174000,60,1Fam,2Story,742,742,0,1484,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,6,2009
333,921128020,378500,20,1Fam,1Story,2018,0,0,2018,0.0,0.0,2,0,3,1,10,Typ,Normal,WD ,5,2010
334,528174040,207000,120,TwnhsE,1Story,1362,0,0,1362,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,6,2007
335,909256010,131000,50,1Fam,1.5Fin,992,473,0,1465,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,7,2006
336,533212060,152000,160,Twnhs,2Story,600,636,0,1236,1.0,0.0,2,1,2,1,4,Typ,Normal,WD ,5,2010
337,908204180,61500,90,Duplex,1Story,1152,0,0,1152,0.0,0.0,2,0,2,2,6,Typ,Normal,WD ,9,2007
338,533223100,147110,160,TwnhsE,2Story,530,550,0,1080,0.0,0.0,2,1,2,1,4,Typ,Normal,WD ,6,2010
339,909176180,137000,50,1Fam,1.5Fin,1058,493,0,1551,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,7,2006
340,903475040,128500,50,1Fam,1.5Fin,854,0,528,1382,0.0,0.0,1,1,2,1,7,Typ,Normal,WD ,5,2007
341,535426195,207500,20,1Fam,1Story,1600,0,0,1600,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,12,2006
342,905103040,172500,60,1Fam,2Story,918,765,0,1683,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2009
343,528110100,380000,60,1Fam,2Story,2069,574,0,2643,0.0,0.0,2,1,3,1,9,Typ,Normal,WD ,3,2007
344,534431030,137000,20,1Fam,1Story,1043,0,0,1043,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2006
345,905300010,130000,85,1Fam,SFoyer,810,0,0,810,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,6,2006
346,914474070,215000,60,1Fam,2Story,804,1157,0,1961,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2009
347,534428100,153000,20,1Fam,1Story,1118,0,0,1118,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,8,2008
348,533350050,385000,20,1Fam,1Story,1842,0,0,1842,2.0,0.0,0,1,0,1,5,Typ,Normal,WD ,11,2006
349,908188130,130000,160,Twnhs,2Story,970,739,0,1709,0.0,0.0,2,0,3,1,7,Maj1,Normal,WD ,4,2006
350,534453150,127000,50,1Fam,1.5Fin,936,316,0,1252,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,6,2006
351,528458120,270000,60,1Fam,2Story,1088,871,0,1959,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,12,2007
352,535179050,141000,20,1Fam,1Story,1092,0,0,1092,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,5,2006
353,527302185,235000,20,1Fam,1Story,2064,0,0,2064,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,8,2008
354,534128190,256900,60,1Fam,2Story,1271,1369,0,2640,0.0,0.0,2,1,5,1,8,Typ,Normal,WD ,5,2009
355,528180110,336860,120,TwnhsE,1Story,1866,0,0,1866,1.0,0.0,2,0,2,1,7,Typ,Partial,New,11,2008
356,916176125,375000,20,1Fam,1Story,2036,0,0,2036,2.0,0.0,2,0,3,1,8,Typ,Normal,WD ,6,2009
357,903454090,141000,50,1Fam,1.5Fin,780,595,0,1375,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,12,2007
358,535457010,160000,20,1Fam,1Story,1116,0,0,1116,0.0,0.0,1,1,3,1,5,Typ,Normal,WD ,2,2010
359,528462040,182000,20,1Fam,1Story,1428,0,0,1428,0.0,0.0,2,0,3,1,6,Typ,Partial,New,12,2008
360,909428120,217000,20,1Fam,1Story,2259,0,0,2259,1.0,0.0,2,0,3,1,7,Typ,Abnorml,COD,10,2007
361,916460060,195000,20,1Fam,1Story,1675,0,0,1675,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,12,2008
362,528431050,255000,20,1Fam,1Story,1636,0,0,1636,1.0,0.0,2,0,3,1,8,Typ,Normal,WD ,6,2007
363,527110020,168500,80,1Fam,SLvl,804,670,0,1474,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,5,2009
364,535352080,118500,50,1Fam,1.5Fin,832,384,0,1216,0.0,0.0,1,0,2,1,6,Typ,Abnorml,COD,10,2008
365,527402250,149900,20,1Fam,1Story,1078,0,0,1078,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,4,2010
366,535451040,119000,20,1Fam,1Story,988,0,0,988,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2007
367,905452050,113000,30,1Fam,1Story,672,0,0,672,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,8,2009
368,903225090,159000,50,1Fam,1.5Fin,1004,660,0,1664,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,10,2006
369,531363010,159000,20,1Fam,1Story,1218,0,0,1218,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,4,2009
370,923205025,168000,190,2fmCon,1Story,1622,0,0,1622,1.0,0.0,1,0,3,1,7,Typ,Normal,WD ,3,2007
371,532377060,122000,20,1Fam,1Story,900,0,0,900,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,2,2010
372,902109160,122250,50,1Fam,1.5Fin,960,780,0,1740,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,6,2008
373,902128075,120000,30,1Fam,1Story,1027,0,0,1027,0.0,1.0,1,0,2,1,5,Typ,Normal,WD ,2,2008
374,528178070,421250,60,1Fam,2Story,1515,1134,0,2649,1.0,0.0,2,1,4,1,10,Typ,Normal,WD ,1,2008
375,903225160,106900,70,1Fam,2Story,736,554,0,1290,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,4,2008
376,906380170,194000,20,1Fam,1Story,1220,0,0,1220,1.0,0.0,2,0,2,1,6,Typ,Partial,New,7,2006
377,528174020,204000,120,Twnhs,1Story,1302,0,0,1302,1.0,0.0,1,1,1,1,5,Typ,Partial,New,8,2007
378,910201110,100000,50,1Fam,1.5Fin,772,351,0,1123,0.0,0.0,1,0,3,1,4,Typ,Normal,WD ,6,2007
379,535325400,105000,30,1Fam,1Story,985,0,0,985,0.0,1.0,1,0,2,1,4,Typ,Normal,WD ,4,2010
380,535150070,104900,50,1Fam,1.5Fin,1281,457,0,1738,0.0,0.0,2,0,4,1,7,Typ,Normal,WD ,6,2009
381,533254100,187000,80,1Fam,SLvl,1094,761,0,1855,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,8,2007
382,533254130,181500,20,1Fam,1Story,1262,0,0,1262,0.0,1.0,2,0,3,1,6,Typ,Normal,WD ,5,2007
383,907194110,187100,20,1Fam,1Story,1430,0,0,1430,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2009
384,531375100,158000,20,1Fam,1Story,1158,0,0,1158,1.0,0.0,1,1,3,1,5,Typ,Partial,New,5,2006
385,532477030,192000,20,1Fam,1Story,1430,0,0,1430,0.0,1.0,2,0,3,1,6,Typ,Normal,WD ,7,2008
386,534102025,230000,20,1Fam,1Story,1492,0,0,1492,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,4,2010
387,905452160,128000,20,1Fam,1Story,1172,0,0,1172,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,6,2010
388,533208050,197000,120,TwnhsE,1Story,1247,0,0,1247,1.0,0.0,1,1,1,1,4,Typ,Normal,WD ,4,2006
389,905427030,415000,75,1Fam,2.5Unf,1836,1836,0,3672,0.0,0.0,3,1,5,1,7,Typ,Normal,WD ,12,2006
390,535301010,135960,90,Duplex,SFoyer,943,0,0,943,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,12,2006
391,909280030,250000,50,1Fam,1.5Fin,1020,1037,0,2057,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2006
392,528116010,296000,20,1Fam,1Story,1782,0,0,1782,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,4,2009
393,528228270,172500,120,TwnhsE,1Story,1258,0,0,1258,0.0,0.0,2,0,2,1,6,Typ,Partial,New,6,2007
394,907252210,236500,20,1Fam,1Story,1788,0,0,1788,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,6,2009
395,909475020,223000,20,1Fam,1Story,1844,0,0,1844,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,12,2006
396,907253110,230500,60,1Fam,2Story,1290,871,0,2161,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,6,2008
397,535325280,130000,80,1Fam,SLvl,1360,0,0,1360,0.0,0.0,1,0,3,1,6,Min1,Normal,WD ,2,2007
398,532378240,125500,20,1Fam,1Story,902,0,0,902,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,8,2007
399,908102260,147500,20,1Fam,1Story,1256,0,0,1256,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2008
400,908226180,79000,30,1Fam,1Story,774,0,0,774,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2007
401,527425060,97000,20,1Fam,1Story,864,0,0,864,0.0,0.0,1,0,2,1,4,Typ,Abnorml,WD ,3,2009
402,527451540,97000,160,Twnhs,2Story,483,504,0,987,1.0,0.0,1,1,2,1,5,Typ,Normal,WD ,7,2009
403,902128170,119000,30,1Fam,1Story,804,0,0,804,1.0,0.0,1,0,2,1,4,Typ,Abnorml,WD ,2,2010
404,903455090,125500,50,1Fam,1.5Fin,803,557,0,1360,0.0,0.0,1,1,2,1,6,Typ,Normal,WD ,7,2006
405,535300120,176000,80,1Fam,SLvl,1382,0,0,1382,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2009
406,910203250,82000,30,1Fam,1Story,540,0,0,540,0.0,0.0,1,0,1,1,4,Typ,Normal,ConLw,4,2010
407,903228070,93000,50,1Fam,1.5Fin,822,320,0,1142,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,6,2009
408,527214060,535000,60,1Fam,2Story,1850,848,0,2698,1.0,0.0,2,1,4,1,11,Typ,Partial,New,7,2006
409,528427010,235128,20,1Fam,1Story,1580,0,0,1580,0.0,0.0,2,0,3,1,7,Typ,Partial,ConLD,6,2008
410,535451250,138000,50,1Fam,1.5Fin,1136,768,0,1904,1.0,0.0,1,1,3,1,7,Min1,Normal,WD ,5,2009
411,908152270,176000,20,1Fam,1Story,1132,0,0,1132,1.0,0.0,1,1,2,1,5,Typ,Normal,WD ,6,2008
412,909452050,208000,80,1Fam,SLvl,1182,800,0,1982,1.0,0.0,2,1,3,1,6,Typ,Normal,WD ,4,2009
413,532354160,141000,20,1Fam,1Story,864,0,0,864,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,6,2009
414,531453100,162000,60,1Fam,2Story,698,702,0,1400,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,7,2009
415,527328050,151500,20,1Fam,1Story,1177,0,0,1177,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,8,2007
416,907418010,218836,20,1Fam,1Story,1564,0,0,1564,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,2,2008
417,528344020,322500,60,1Fam,2Story,1411,1171,0,2582,1.0,0.0,2,1,4,1,9,Typ,Normal,WD ,1,2007
418,532353180,151000,80,1Fam,SLvl,1212,0,0,1212,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2006
419,902106070,127500,50,1Fam,1.5Fin,866,430,0,1296,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2007
420,528221050,203000,20,1Fam,1Story,1326,0,0,1326,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2007
421,534479300,121000,20,1Fam,1Story,936,0,0,936,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,3,2006
422,906223060,213000,60,1Fam,2Story,1006,769,0,1775,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2009
