,PID,SalePrice,LotFrontage,LotArea,LotShape,LandSlope,LandContour,MSZoning,Street,Alley,Neighborhood,LotConfig,Condition1,Condition2,Foundation,Utilities,Heating,HeatingQC,CentralAir,Electrical
169,902134100,78000,60.0,6756,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,TA,N,FuseA
170,902111010,111500,50.0,5633,Reg,Gtl,Lvl,RM,Pave,Pave,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
171,535381040,142900,60.0,10410,Reg,Gtl,Lvl,RL,Pave,Grvl,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
172,910202060,125500,40.0,5436,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
173,535477180,125500,60.0,6600,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,PosN,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
174,528429120,423000,49.0,20896,IR2,Gtl,Lvl,RL,Pave,,Somerst,CulDSac,RRAn,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
175,908127050,119900,73.0,16133,Reg,Gtl,HLS,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
176,528439010,247000,87.0,10037,Reg,Gtl,Lvl,RL,Pave,,Somerst,Corner,Feedr,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
177,906223110,226500,80.0,9938,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
178,528358010,260400,59.0,10593,IR1,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
179,532378160,135000,65.0,6993,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Feedr,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
180,531450040,175900,65.0,7153,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
181,527326040,82500,85.0,11900,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
182,903204095,79500,50.0,9100,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Inside,RRAn,Feedr,BrkTil,AllPub,GasA,TA,Y,FuseA
183,527182170,207500,,5062,IR1,Gtl,Lvl,RL,Pave,,StoneBr,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
184,905105040,115000,86.0,8665,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
185,528477020,249700,84.0,11096,Reg,Gtl,Lvl,FV,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
186,905202210,164000,87.0,13050,Reg,Mod,Low,RL,Pave,,ClearCr,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
187,903425190,220000,90.0,33120,IR3,Gtl,Lvl,RM,Pave,,OldTown,Inside,RRAn,Feedr,CBlock,AllPub,GasA,TA,Y,SBrkr
188,535150210,135000,,7390,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
189,535453160,133700,70.0,7560,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,FuseA
190,535353130,112500,,15783,Reg,Gtl,Lvl,RL,Pave,,OldTown,Inside,Artery,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
191,535456070,150000,60.0,7200,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
192,908250090,99000,68.0,9520,Reg,Mod,Bnk,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
193,527452070,146300,53.0,4043,Reg,Gtl,Lvl,RL,Pave,,NPkVill,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
194,902325100,155000,70.0,6300,Reg,Gtl,Lvl,RM,Pave,,OldTown,Corner,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
195,921126030,298751,79.0,11449,IR1,Gtl,HLS,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
196,905401060,256000,,53227,IR1,Mod,Low,RL,Pave,,ClearCr,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
197,916402125,176000,54.0,13811,IR1,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
198,531452010,120000,75.0,10762,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
199,528363070,321000,,10236,IR1,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
200,533208090,190000,39.0,3515,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
201,534401130,174900,82.0,9020,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
202,910203230,85000,50.0,7030,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
203,907420090,164990,65.0,8767,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
204,902303100,144100,56.0,8398,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
205,906392120,294900,78.0,11645,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
206,903484080,50000,60.0,10320,Reg,Gtl,Lvl,RM,Pave,Grvl,IDOTRR,Corner,Artery,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
207,527301320,260000,94.0,13005,IR1,Gtl,Lvl,RL,Pave,,NWAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
208,527140090,180000,41.0,5395,IR1,Gtl,HLS,RL,Pave,,StoneBr,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
209,909428170,236500,56.0,26073,IR1,Gtl,Lvl,RL,Pave,,Crawfor,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,FuseA
210,905228050,63900,,9000,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Corner,Norm,Norm,Slab,AllPub,GasA,Fa,N,SBrkr
211,533234020,223000,79.0,10646,IR1,Gtl,Lvl,FV,Pave,,Somerst,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
212,533212100,151000,30.0,3180,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
213,534475185,149500,128.0,12160,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Feedr,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
214,905452150,149900,75.0,9525,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
215,528176010,500000,110.0,14300,Reg,Mod,HLS,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
216,535450160,92900,60.0,8544,Reg,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,Slab,AllPub,Wall,Fa,N,FuseA
217,533215040,290000,42.0,4385,IR1,Gtl,Lvl,FV,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
218,528104010,345474,110.0,14333,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
219,535325090,127000,71.0,8540,Reg,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
220,909250210,102000,60.0,6000,Reg,Gtl,Lvl,RL,Pave,,SWISU,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
221,527325110,190000,92.0,11952,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,PosA,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
222,910202030,75200,46.0,3672,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Inside,Artery,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
223,535175180,108538,87.0,10725,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
224,534202160,142250,80.0,9600,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
225,916403020,180000,50.0,8049,IR1,Gtl,Lvl,RL,Pave,,Timber,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
226,535354100,132000,50.0,8000,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
227,905227050,152400,63.0,8375,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Corner,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
228,534451020,64000,51.0,3500,Reg,Gtl,Lvl,RL,Pave,,BrkSide,Inside,Feedr,Norm,CBlock,AllPub,GasA,TA,N,FuseA
229,533120030,302000,,9572,IR1,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
230,905352010,182000,,11075,Reg,Gtl,Lvl,RL,Pave,,ClearCr,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
231,905108220,137000,74.0,8740,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
232,527165170,168000,,7655,IR1,Gtl,Lvl,RL,Pave,,Gilbert,CulDSac,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
233,535353190,97500,78.0,17503,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Artery,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
234,528315070,286000,84.0,9660,IR1,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
235,903232060,115000,51.0,6120,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
236,906204180,209000,88.0,12128,IR1,Gtl,Bnk,RL,Pave,,SawyerW,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
237,906475110,187500,,12205,IR1,Gtl,Low,RL,Pave,,ClearCr,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
238,906223040,220000,75.0,9317,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
239,909253190,91000,52.0,6292,Reg,Gtl,Bnk,RL,Pave,,SWISU,Inside,Norm,Norm,BrkTil,AllPub,GasA,TA,N,SBrkr
240,923400150,93500,63.0,10712,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
241,923226290,79400,21.0,1484,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
242,909282020,259500,61.0,7259,IR1,Mod,Lvl,RL,Pave,,Crawfor,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
243,528110110,417500,105.0,13693,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
244,534479320,132000,78.0,7800,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
245,528150110,342000,99.0,13069,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
246,906380160,194000,74.0,8556,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
247,911370460,235000,44.0,4750,IR1,Mod,HLS,RM,Pave,,Crawfor,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
248,535477090,136870,69.0,7590,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,PosN,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
249,534478230,147000,80.0,9600,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
250,906426060,277000,,159000,IR2,Sev,Low,RL,Pave,,ClearCr,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
251,528235190,201490,59.0,9171,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
252,923225440,85000,36.0,2592,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
253,923276030,149900,76.0,12887,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
254,909425060,174500,75.0,12000,Reg,Gtl,Bnk,RL,Pave,,Crawfor,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
255,902332030,133900,60.0,7200,Reg,Gtl,Lvl,C (all),Pave,,OldTown,Corner,Norm,Norm,BrkTil,AllPub,GasW,Ex,N,SBrkr
256,528188060,173000,36.0,2268,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
257,527105140,225000,,12394,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
258,535477150,109500,60.0,6600,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,PosN,Norm,CBlock,AllPub,GasA,Gd,N,SBrkr
259,535327210,159000,70.0,13300,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
260,533213070,179400,24.0,2280,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
261,904100100,219000,107.0,12888,Reg,Gtl,Bnk,RL,Pave,,Sawyer,Inside,Feedr,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
262,528188120,175500,36.0,2628,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
263,528480180,261329,84.0,10440,Reg,Gtl,Lvl,FV,Pave,,Somerst,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
264,528114040,383000,104.0,14418,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
265,528235020,179000,80.0,9024,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
266,908275110,103500,70.0,11767,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
267,905103140,164500,96.0,11777,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
268,902402260,55000,60.0,11340,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,TA,N,SBrkr
269,528235200,170000,59.0,9434,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
270,528181060,209500,34.0,4590,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
271,923275200,124500,76.0,8314,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
272,903451110,139400,57.0,7449,Reg,Gtl,Bnk,RM,Pave,Grvl,IDOTRR,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,FuseF
273,528181040,202665,40.0,6792,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
274,908102110,155891,68.0,8842,Reg,Gtl,Lvl,RL,Pave,,Edwards,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
275,533217050,160000,24.0,2160,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
276,533350090,150000,,24572,IR1,Gtl,Lvl,RL,Pave,,Veenker,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
277,528445070,221300,75.0,8778,Reg,Gtl,Lvl,RL,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
278,527212040,361919,82.0,12438,IR1,Gtl,Lvl,RL,Pave,,StoneBr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
279,907200270,134900,45.0,8982,IR1,Gtl,Lvl,RL,Pave,,CollgCr,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
280,908201040,118000,50.0,9405,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
281,907410100,195800,70.0,8400,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
282,903481120,135000,60.0,5160,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Corner,Norm,Norm,BrkTil,AllPub,GasA,TA,Y,FuseA
283,535453180,152000,70.0,7903,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,FuseA
284,907227110,133900,60.0,7200,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
285,531453010,152000,81.0,9672,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Corner,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
286,531478010,107000,,8900,Reg,Gtl,Lvl,RH,Pave,,SawyerW,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
287,535403200,120000,60.0,7332,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
288,527254020,372500,80.0,11844,IR1,Gtl,Lvl,RL,Pave,,StoneBr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
289,527366030,220000,,7500,Reg,Gtl,Lvl,FV,Pave,,Somerst,Inside,RRNn,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
290,535325460,167000,118.0,21299,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
291,528110040,479069,107.0,13891,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
292,906392090,233555,90.0,13377,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Corner,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
293,535452140,118900,60.0,7200,Reg,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
294,535151160,140000,70.0,7763,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
295,535456050,130000,113.0,8513,Reg,Gtl,Lvl,RL,Pave,,NAmes,Corner,Artery,Norm,CBlock,AllPub,GasA,TA,N,SBrkr
296,903429110,179900,68.0,9928,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,Fa,Y,SBrkr
297,916455150,282000,80.0,11305,Reg,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
298,909425180,217500,80.0,12984,Reg,Gtl,Bnk,RL,Pave,,Crawfor,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
299,528175050,212500,80.0,10307,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
300,910205010,126000,75.0,6000,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
301,533206020,280750,32.0,2880,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
302,902427040,87000,52.0,9439,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,FuseA
303,528427020,244600,74.0,9612,Reg,Gtl,Lvl,RL,Pave,,Somerst,Inside,Feedr,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
304,528458070,215200,72.0,8640,Reg,Gtl,Lvl,FV,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
305,903401030,162500,60.0,9144,Reg,Gtl,Lvl,RL,Pave,Pave,BrkSide,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
306,909275040,138000,,9650,IR1,Gtl,HLS,RL,Pave,,Crawfor,Corner,Norm,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
307,527163130,181316,,8803,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
308,905200350,148000,88.0,15312,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
309,528363050,315000,,10750,IR1,Gtl,Lvl,RL,Pave,,NoRidge,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
310,908154205,184750,130.0,40094,IR1,Gtl,Bnk,RL,Pave,,Edwards,Inside,PosN,PosN,PConc,AllPub,GasA,Ex,Y,SBrkr
311,903233140,132000,51.0,6120,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Corner,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,FuseA
312,905107070,149500,74.0,7844,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
313,528240020,183500,62.0,8244,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
314,906225180,224500,73.0,9069,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
315,528114010,415000,120.0,14780,IR1,Mod,HLS,RL,Pave,,NridgHt,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
316,907126030,155000,65.0,9750,Reg,Mod,Low,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
317,904100160,135000,115.0,21286,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
318,909254130,164000,53.0,7128,Reg,Gtl,Lvl,RL,Pave,,Crawfor,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
319,535403030,128500,66.0,8300,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
320,907412010,196500,89.0,11645,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
321,903228080,131000,60.0,6000,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
322,531452100,151000,50.0,7175,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
323,526302030,149900,,11027,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
324,902106090,139900,58.0,6451,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,Stone,AllPub,GasA,Gd,Y,SBrkr
325,527161090,180000,,8637,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
326,532353120,120750,64.0,6285,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
327,535453070,154000,75.0,7500,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
328,534252110,139900,,12342,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
329,535327230,100000,71.0,8838,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
330,905425125,240000,75.0,45600,IR2,Gtl,Bnk,RL,Pave,,ClearCr,Inside,Norm,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
331,908103280,135000,65.0,6500,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
332,528221060,174000,149.0,12589,IR2,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
333,921128020,378500,89.0,13214,IR1,Gtl,HLS,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
334,528174040,207000,41.0,6289,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
335,909256010,131000,84.0,10164,Reg,Gtl,Bnk,RL,Pave,,SWISU,Inside,Norm,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
336,533212060,152000,24.0,2544,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
337,908204180,61500,74.0,6882,Reg,Gtl,Lvl,RL,Pave,,Edwards,Corner,Norm,Norm,PConc,AllPub,GasA,TA,N,SBrkr
