,PID,SalePrice,MiscFeature,Fireplaces,FireplaceQu,PoolQC,PoolArea,PavedDrive,ExterQual,OverallQual,OverallCond,MiscVal,YearBuilt,YearRemodAdd,KitchenQual,Fence,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterCond,MasVnrType,MasVnrArea
188,535150210,135000,,0,,,0,Y,TA,5,7,0,1955,1955,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,151.0
189,535453160,133700,,0,,,0,Y,TA,5,5,0,1959,1959,TA,GdWo,Gable,CompShg,BrkFace,Wd Sdng,TA,None,0.0
190,535353130,112500,Shed,0,,,0,Y,TA,5,5,400,1952,1952,TA,MnPrv,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
191,535456070,150000,,0,,,0,Y,TA,5,6,0,1955,1967,TA,,Gable,CompShg,MetalSd,MetalSd,Gd,None,0.0
192,908250090,99000,Gar2,0,,,0,Y,TA,4,5,3000,1953,1953,TA,MnPrv,Gable,CompShg,MetalSd,MetalSd,TA,Stone,115.0
193,527452070,146300,,1,Po,,0,Y,TA,6,5,0,1975,1975,TA,,Gable,CompShg,Plywood,Plywood,TA,None,0.0
194,902325100,155000,,0,,,0,P,TA,7,6,0,1910,2005,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
195,921126030,298751,,1,Gd,,0,Y,Gd,8,5,0,2007,2007,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
196,905401060,256000,,2,Gd,,0,Y,TA,4,6,0,1954,1994,Gd,,Flat,Tar&Grv,Plywood,Plywood,TA,None,0.0
197,916402125,176000,,1,TA,,0,Y,TA,6,6,0,1987,1987,Gd,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,72.0
198,531452010,120000,,1,TA,,0,Y,TA,6,6,0,1980,1980,TA,,Gable,CompShg,Plywood,Plywood,TA,None,0.0
199,528363070,321000,,1,TA,,0,Y,Gd,8,5,0,1994,1995,Gd,GdPrv,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,501.0
200,533208090,190000,,0,,,0,Y,Gd,7,5,0,2004,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
201,534401130,174900,,0,,,0,Y,TA,6,7,0,1966,1966,TA,GdPrv,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,183.0
202,910203230,85000,,0,,,0,N,TA,4,6,0,1925,1950,Fa,MnPrv,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
203,907420090,164990,,1,Gd,,0,Y,Gd,7,5,0,2005,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
204,902303100,144100,,0,,,0,N,TA,6,8,0,1910,1990,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
205,906392120,294900,,0,,,0,Y,Gd,8,5,0,2005,2006,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,198.0
206,903484080,50000,,0,,,0,N,Fa,4,1,0,1910,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,None,0.0
207,527301320,260000,,1,TA,,0,Y,Gd,7,7,0,1980,1980,Ex,GdPrv,Gable,CompShg,CemntBd,CmentBd,TA,BrkFace,278.0
208,527140090,180000,,1,TA,,0,Y,Gd,8,5,0,1993,1993,Gd,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
209,909428170,236500,,2,TA,,0,Y,TA,5,5,0,1956,1956,TA,MnPrv,Gable,CompShg,BrkFace,MetalSd,TA,None,0.0
210,905228050,63900,,0,,,0,N,TA,2,2,0,1947,1950,Fa,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
211,533234020,223000,,1,TA,,0,Y,TA,7,5,0,2001,2001,TA,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,513.0
212,533212100,151000,,0,,,0,Y,TA,7,5,0,2005,2005,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
213,534475185,149500,,1,TA,,0,Y,TA,6,4,0,1953,1953,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,90.0
214,905452150,149900,,0,,,0,Y,TA,6,5,0,1953,1953,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
215,528176010,500000,,2,Gd,,0,Y,Ex,9,5,0,2003,2004,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,1095.0
216,535450160,92900,,0,,,0,Y,TA,3,4,0,1950,1950,TA,,Gable,CompShg,BrkFace,BrkFace,TA,None,0.0
217,533215040,290000,,1,TA,,0,Y,Gd,9,5,0,2001,2001,Ex,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
218,528104010,345474,,1,Ex,,0,Y,Gd,8,5,0,2007,2007,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
219,535325090,127000,,0,,,0,Y,TA,5,8,0,1956,2003,Gd,,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
220,909250210,102000,,0,,,0,P,TA,5,5,0,1926,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,None,0.0
221,527325110,190000,,1,Gd,,0,Y,TA,7,6,0,1977,1977,TA,,Mansard,WdShake,WdShing,Plywood,TA,None,0.0
222,910202030,75200,,0,,,0,N,TA,5,7,0,1922,1950,TA,,Gable,CompShg,Stucco,Stucco,TA,None,0.0
223,535175180,108538,,0,,,0,Y,TA,5,5,0,1959,1959,TA,,Hip,CompShg,MetalSd,MetalSd,TA,BrkFace,91.0
224,534202160,142250,,0,,,0,Y,TA,5,5,0,1966,1966,TA,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,172.0
225,916403020,180000,,1,TA,,0,Y,TA,7,5,0,1990,1990,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,54.0
226,535354100,132000,,1,Gd,,0,Y,TA,6,6,0,1948,2002,TA,,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
227,905227050,152400,,0,,,0,N,TA,5,7,0,1941,1973,Gd,MnPrv,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
228,534451020,64000,Shed,0,,,0,N,TA,3,5,2000,1945,1950,Fa,MnPrv,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
229,533120030,302000,,1,Ex,,0,Y,Gd,8,5,0,1990,1990,Gd,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,336.0
230,905352010,182000,,1,TA,,0,Y,TA,6,5,0,1984,1984,TA,GdPrv,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,136.0
231,905108220,137000,,0,,,0,Y,TA,5,6,0,1982,1982,TA,,Hip,CompShg,HdBoard,HdBoard,TA,None,0.0
232,527165170,168000,,1,TA,,0,Y,TA,6,5,0,1993,1994,TA,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
233,535353190,97500,,1,Gd,,0,Y,TA,6,5,0,1948,1950,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
234,528315070,286000,,1,Ex,,0,Y,Gd,8,5,0,1998,1998,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,242.0
235,903232060,115000,,0,,,0,Y,TA,5,6,0,1925,1999,TA,MnPrv,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
236,906204180,209000,,1,TA,,0,Y,Gd,6,4,0,1989,1989,Ex,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,232.0
237,906475110,187500,,0,,,0,Y,TA,6,8,0,1966,2007,Gd,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,157.0
238,906223040,220000,,1,TA,,0,Y,Gd,7,5,0,1994,2001,Gd,,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
239,909253190,91000,,0,,,0,Y,TA,6,5,0,1930,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
240,923400150,93500,,0,,,0,Y,TA,5,5,0,1991,1992,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
241,923226290,79400,,0,,,0,Y,TA,4,4,0,1972,1972,TA,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
242,909282020,259500,,1,TA,,0,Y,TA,6,8,0,1945,2002,Gd,MnPrv,Gambrel,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
243,528110110,417500,,1,Ex,,0,Y,Gd,8,5,0,2007,2007,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,Stone,554.0
244,534479320,132000,,1,Gd,,0,Y,TA,5,6,0,1954,1954,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,200.0
245,528150110,342000,,1,Ex,,0,Y,Gd,8,5,0,2004,2004,Ex,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,502.0
246,906380160,194000,,0,,,0,Y,Gd,7,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
247,911370460,235000,,1,Gd,,0,Y,Gd,8,5,0,2006,2007,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,Stone,481.0
248,535477090,136870,,0,,,0,Y,TA,5,5,0,1963,1963,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
249,534478230,147000,,1,Gd,,0,Y,Gd,5,7,0,1950,2007,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
250,906426060,277000,Shed,2,TA,,0,Y,Gd,6,7,500,1958,2006,Gd,,Gable,CompShg,Wd Sdng,HdBoard,TA,BrkCmn,472.0
251,528235190,201490,,1,Gd,,0,Y,Gd,7,5,0,2004,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
252,923225440,85000,,0,,,0,Y,TA,5,3,0,1976,1976,TA,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
253,923276030,149900,,0,,,0,Y,TA,5,7,0,1984,1984,Gd,MnPrv,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
254,909425060,174500,,1,Gd,,0,Y,TA,7,7,0,1941,1950,Fa,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
255,902332030,133900,,1,Gd,,0,Y,TA,6,6,0,1910,1998,TA,,Hip,CompShg,MetalSd,MetalSd,TA,None,0.0
256,528188060,173000,,0,,,0,Y,Gd,7,5,0,2003,2004,Gd,,Gable,CompShg,VinylSd,Wd Shng,TA,Stone,106.0
257,527105140,225000,,1,Gd,,0,Y,Gd,7,5,0,2003,2003,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
258,535477150,109500,,0,,,0,Y,TA,5,5,0,1962,1962,TA,,Hip,CompShg,MetalSd,MetalSd,TA,None,0.0
259,535327210,159000,Shed,0,,,0,Y,TA,5,5,400,1956,2001,TA,,Hip,CompShg,Wd Sdng,VinylSd,TA,None,0.0
260,533213070,179400,,0,,,0,Y,TA,7,5,0,1999,1999,TA,,Gable,CompShg,MetalSd,MetalSd,TA,BrkFace,360.0
261,904100100,219000,,2,Gd,,0,Y,TA,7,8,0,1937,1980,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,None,0.0
262,528188120,175500,,0,,,0,Y,Gd,7,5,0,2003,2003,Gd,,Gable,CompShg,VinylSd,Wd Shng,TA,Stone,106.0
263,528480180,261329,,1,Gd,,0,Y,Ex,8,5,0,2007,2007,Ex,,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
264,528114040,383000,,1,Gd,,0,Y,Ex,9,5,0,2007,2007,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,480.0
265,528235020,179000,,1,Gd,,0,Y,Gd,6,5,0,2004,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
266,908275110,103500,,1,TA,,0,Y,TA,5,5,0,1956,1956,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,259.0
267,905103140,164500,,2,Fa,,0,Y,TA,5,6,0,1966,1966,TA,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,97.0
268,902402260,55000,,0,,,0,N,Fa,2,1,0,1920,1950,TA,,Gable,CompShg,AsbShng,AsbShng,Fa,None,0.0
269,528235200,170000,,1,Gd,,0,Y,Gd,7,5,0,2004,2005,Gd,,Gable,CompShg,WdShing,Wd Shng,TA,None,0.0
270,528181060,209500,,1,Gd,,0,Y,Gd,8,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,108.0
271,923275200,124500,,0,,,0,Y,TA,5,7,0,1982,1982,TA,,Gable,CompShg,HdBoard,ImStucc,TA,None,0.0
272,903451110,139400,,1,Gd,,0,N,TA,7,7,0,1930,1950,Gd,GdPrv,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
273,528181040,202665,,1,Gd,,0,Y,Gd,7,5,0,2005,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,94.0
274,908102110,155891,,0,,,0,Y,TA,5,6,0,1954,1954,TA,MnPrv,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
275,533217050,160000,,0,,,0,Y,Gd,7,5,0,1999,2000,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,BrkFace,212.0
276,533350090,150000,,1,Gd,,0,Y,Gd,9,3,0,1977,1977,Gd,,Mansard,CompShg,Wd Sdng,Wd Sdng,Gd,BrkFace,1050.0
277,528445070,221300,,0,,,0,Y,Gd,8,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
278,527212040,361919,,1,Gd,,0,Y,Ex,8,5,0,2006,2006,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,466.0
279,907200270,134900,,0,,,0,Y,TA,5,5,0,1977,1977,TA,MnPrv,Gable,CompShg,CemntBd,CmentBd,TA,None,0.0
280,908201040,118000,,0,,,0,Y,TA,5,9,0,1947,2008,TA,,Hip,CompShg,VinylSd,VinylSd,Ex,None,0.0
281,907410100,195800,,0,,,0,Y,Gd,7,5,0,2005,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
282,903481120,135000,,0,,,0,Y,TA,6,6,0,1927,1950,TA,,Gable,CompShg,MetalSd,MetalSd,Fa,None,0.0
283,535453180,152000,,0,,,0,Y,TA,5,5,0,1960,1960,TA,,Hip,CompShg,BrkFace,BrkFace,TA,None,0.0
284,907227110,133900,,0,,,0,Y,TA,5,8,0,1972,2003,TA,MnPrv,Gable,CompShg,WdShing,HdBoard,Gd,None,0.0
285,531453010,152000,,0,,,0,Y,TA,6,5,0,1984,1985,TA,GdPrv,Hip,CompShg,HdBoard,Plywood,TA,None,0.0
286,531478010,107000,,0,,,0,Y,TA,4,4,0,1966,1966,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
287,535403200,120000,,0,,,0,Y,TA,6,6,0,1959,1959,Gd,,Gable,CompShg,WdShing,Wd Shng,TA,BrkFace,207.0
288,527254020,372500,,1,Gd,,0,Y,Gd,8,5,0,2008,2008,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,Stone,464.0
289,527366030,220000,,1,TA,,0,Y,Gd,8,5,0,2000,2001,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
290,535325460,167000,,3,Gd,,0,Y,Gd,7,5,0,1941,1963,TA,,Hip,WdShake,BrkFace,BrkFace,TA,None,0.0
291,528110040,479069,,2,Ex,,0,Y,Ex,9,5,0,2007,2007,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,Stone,456.0
292,906392090,233555,,1,Gd,,0,Y,Gd,6,5,0,2006,2006,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,None,0.0
293,535452140,118900,,0,,,0,Y,TA,5,7,0,1952,1952,TA,,Gable,CompShg,MetalSd,MetalSd,Gd,None,0.0
294,535151160,140000,,0,,,0,Y,TA,5,7,0,1962,1980,TA,,Gable,CompShg,MetalSd,MetalSd,Gd,None,0.0
295,535456050,130000,,0,,,0,N,TA,5,5,0,1961,1961,TA,,Gable,CompShg,BrkFace,Wd Sdng,TA,None,0.0
296,903429110,179900,Shed,0,,,0,N,TA,7,8,400,1915,1994,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,None,0.0
297,916455150,282000,,1,Ex,,0,Y,Gd,8,5,0,2002,2002,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,886.0
298,909425180,217500,,1,TA,,0,Y,TA,5,6,0,1977,1977,Gd,,Gable,CompShg,Plywood,Plywood,TA,BrkFace,459.0
299,528175050,212500,,1,Gd,,0,Y,Gd,7,5,0,2007,2008,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,176.0
300,910205010,126000,,1,Po,,0,Y,Fa,5,5,0,1967,1967,TA,MnPrv,Hip,CompShg,HdBoard,Plywood,TA,None,0.0
301,533206020,280750,,1,TA,,0,Y,Gd,7,5,0,2004,2005,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
302,902427040,87000,,0,,,0,Y,TA,5,5,0,1930,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
303,528427020,244600,,1,Gd,,0,Y,Gd,8,5,0,2008,2009,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,72.0
304,528458070,215200,,0,,,0,Y,TA,7,5,0,2009,2009,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
305,903401030,162500,,0,,,0,Y,TA,6,4,0,1915,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,Gd,None,0.0
306,909275040,138000,,1,Gd,,0,Y,TA,6,3,0,1923,1950,TA,,Hip,CompShg,Wd Sdng,Plywood,TA,None,0.0
307,527163130,181316,,1,TA,,0,Y,TA,6,5,0,1994,1995,Gd,,Gable,CompShg,HdBoard,HdBoard,TA,None,0.0
308,905200350,148000,,1,TA,,0,Y,TA,6,5,0,1960,1960,TA,MnPrv,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,54.0
309,528363050,315000,,2,Gd,,0,Y,Gd,8,5,0,1994,1995,Gd,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,634.0
310,908154205,184750,,1,Gd,,0,Y,Ex,10,5,0,2007,2008,Ex,,Hip,CompShg,CemntBd,CmentBd,TA,Stone,762.0
311,903233140,132000,,0,,,0,Y,TA,7,8,0,1929,2001,TA,GdPrv,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
312,905107070,149500,,1,TA,,0,Y,TA,6,7,0,1978,1978,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,203.0
313,528240020,183500,,1,Gd,,0,Y,Gd,7,5,0,2004,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
314,906225180,224500,,0,,,0,Y,Gd,6,8,0,1993,1993,Gd,,Gable,CompShg,HdBoard,HdBoard,Gd,None,0.0
315,528114010,415000,,1,Gd,,0,Y,Ex,9,5,0,2005,2005,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,568.0
316,907126030,155000,,0,,,0,Y,TA,5,7,0,1994,1994,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
317,904100160,135000,,1,Gd,,0,Y,TA,5,5,0,1948,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
318,909254130,164000,,2,Gd,,0,Y,TA,7,5,0,1941,1950,TA,MnPrv,Gable,CompShg,MetalSd,MetalSd,Gd,None,0.0
319,535403030,128500,,0,,,0,Y,TA,6,6,0,1968,1968,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,86.0
320,907412010,196500,,0,,,0,Y,Gd,7,5,0,2004,2004,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
321,903228080,131000,,1,Gd,,0,Y,TA,6,6,0,1941,1950,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,None,0.0
322,531452100,151000,,0,,,0,Y,Gd,6,5,0,1991,1991,Gd,,Gable,CompShg,Plywood,Plywood,TA,None,0.0
323,526302030,149900,,0,,,0,Y,TA,6,5,0,1954,1954,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,Stone,28.0
324,902106090,139900,,0,,,0,Y,TA,7,7,0,1900,1970,TA,,Gable,CompShg,AsbShng,Wd Sdng,TA,None,0.0
325,527161090,180000,,1,TA,,0,Y,TA,6,5,0,1999,2000,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
326,532353120,120750,,0,,,0,Y,TA,5,5,0,1977,1977,TA,,Gable,CompShg,Plywood,Plywood,TA,None,0.0
327,535453070,154000,,0,,,0,Y,TA,5,7,0,1959,1994,Gd,GdPrv,Hip,CompShg,BrkFace,BrkFace,TA,None,0.0
328,534252110,139900,Shed,1,TA,,0,Y,TA,5,5,600,1960,1978,TA,GdWo,Hip,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
329,535327230,100000,,1,TA,,0,Y,TA,5,3,0,1957,1982,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
330,905425125,240000,,1,Gd,,0,Y,TA,6,8,0,1908,1997,TA,,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
331,908103280,135000,,1,Po,,0,Y,TA,6,6,0,1976,1976,TA,,Hip,CompShg,HdBoard,Plywood,TA,BrkFace,84.0
332,528221060,174000,,1,Gd,,0,Y,Gd,6,5,0,2005,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
333,921128020,378500,,1,Gd,,0,Y,Ex,9,5,0,2008,2009,Ex,,Hip,CompShg,Stucco,CmentBd,TA,None,0.0
334,528174040,207000,,1,Gd,,0,Y,Gd,6,5,0,2005,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,256.0
335,909256010,131000,,2,TA,,0,Y,TA,5,5,0,1939,1950,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
336,533212060,152000,,0,,,0,Y,Gd,6,5,0,2005,2005,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,216.0
337,908204180,61500,,0,,,0,N,TA,4,3,0,1955,1955,Fa,,Gable,CompShg,AsbShng,Plywood,TA,BrkCmn,128.0
338,533223100,147110,,0,,,0,Y,Gd,7,5,0,2003,2003,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
339,909176180,137000,,0,,,0,Y,TA,5,5,0,1938,1950,Fa,MnPrv,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
340,903475040,128500,,0,,,0,Y,TA,5,6,0,1941,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
341,535426195,207500,,2,Gd,,0,Y,TA,5,6,0,1957,1997,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
342,905103040,172500,,1,TA,,0,Y,TA,6,5,0,1978,1978,TA,,Hip,CompShg,HdBoard,HdBoard,TA,BrkFace,92.0
343,528110100,380000,,1,Gd,,0,Y,Ex,9,5,0,2006,2006,Ex,,Hip,CompShg,VinylSd,VinylSd,TA,BrkFace,772.0
344,534431030,137000,,1,Gd,,0,Y,TA,5,7,0,1947,1950,TA,GdWo,Hip,CompShg,BrkFace,BrkFace,TA,None,0.0
345,905300010,130000,,0,,,0,Y,TA,5,7,0,1971,1972,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,153.0
346,914474070,215000,,1,TA,,0,Y,TA,6,5,0,2001,2002,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
347,534428100,153000,,0,,,0,Y,TA,5,7,0,1960,2000,Gd,MnPrv,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
348,533350050,385000,,1,Gd,,0,Y,Gd,9,5,0,1981,1987,Gd,,Gable,WdShngl,WdShing,Wd Shng,TA,None,0.0
349,908188130,130000,,0,,,0,Y,Gd,6,5,0,2004,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,50.0
350,534453150,127000,,0,,,0,Y,TA,5,8,0,1908,1991,TA,MnPrv,Gable,CompShg,AsbShng,Plywood,TA,None,0.0
351,528458120,270000,,1,Gd,,0,Y,Gd,8,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
352,535179050,141000,,1,TA,,0,Y,TA,5,5,0,1957,1957,TA,MnWw,Gable,CompShg,Wd Sdng,Wd Sdng,TA,None,0.0
353,527302185,235000,,2,Fa,,0,Y,Gd,7,5,0,1978,1978,Gd,,Hip,CompShg,Plywood,Plywood,Gd,BrkFace,383.0
354,534128190,256900,,1,TA,,0,Y,TA,6,7,0,1967,1997,Gd,,Gable,CompShg,MetalSd,MetalSd,TA,BrkFace,256.0
355,528180110,336860,,1,Gd,,0,Y,Ex,9,5,0,2008,2008,Ex,,Hip,CompShg,MetalSd,MetalSd,TA,BrkFace,492.0
356,916176125,375000,,2,Gd,,0,Y,TA,7,5,0,1965,1965,TA,,Hip,CompShg,BrkFace,BrkFace,TA,None,0.0
357,903454090,141000,,1,Gd,,0,P,TA,6,6,0,1937,1950,Gd,,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,None,0.0
358,535457010,160000,,0,,,0,Y,TA,6,6,0,1962,1962,TA,,Hip,CompShg,Wd Sdng,Wd Sdng,TA,BrkFace,261.0
359,528462040,182000,,0,,,0,Y,Gd,7,5,0,2007,2008,Gd,,Gable,CompShg,CemntBd,CmentBd,TA,,
360,909428120,217000,,2,Gd,,0,Y,TA,6,5,0,1953,1953,Gd,MnPrv,Hip,CompShg,Wd Sdng,Wd Sdng,Gd,BrkFace,184.0
361,916460060,195000,,0,,,0,Y,Gd,6,5,0,1999,2000,Gd,,Hip,CompShg,VinylSd,VinylSd,TA,None,0.0
362,528431050,255000,,1,Gd,,0,Y,Gd,8,5,0,2006,2006,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,Stone,208.0
363,527110020,168500,Shed,1,TA,,0,Y,TA,7,5,700,1995,1996,TA,,Gable,CompShg,HdBoard,HdBoard,TA,BrkFace,22.0
364,535352080,118500,,0,,,0,Y,TA,5,5,0,1947,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
365,527402250,149900,,1,Fa,,0,Y,TA,5,6,0,1971,2008,TA,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
366,535451040,119000,,0,,,0,Y,TA,5,7,0,1950,1950,TA,,Gable,CompShg,MetalSd,MetalSd,TA,None,0.0
367,905452050,113000,,0,,,0,N,TA,4,6,0,1941,1950,TA,,Hip,CompShg,MetalSd,MetalSd,TA,None,0.0
368,903225090,159000,,2,Gd,,0,Y,TA,6,7,0,1947,1950,TA,,Gable,CompShg,CemntBd,CmentBd,Gd,None,0.0
369,531363010,159000,,0,,,0,Y,Gd,7,6,0,2007,2007,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,None,0.0
370,923205025,168000,,1,TA,,0,Y,TA,4,4,0,1961,1975,TA,,Gable,CompShg,MetalSd,MetalSd,Gd,Stone,149.0
371,532377060,122000,,0,,,0,Y,TA,5,5,0,1967,1967,TA,MnPrv,Gable,CompShg,MetalSd,MetalSd,Gd,BrkFace,31.0
372,902109160,122250,,1,Gd,,0,N,Fa,5,5,0,1920,1950,Ex,,Gable,CompShg,WdShing,Wd Shng,Fa,None,0.0
373,902128075,120000,,1,TA,,0,N,Gd,7,6,0,1920,2006,Gd,,Gable,CompShg,Stucco,Stucco,TA,None,0.0
374,528178070,421250,,1,TA,,0,Y,Gd,8,5,0,2001,2002,Gd,,Gable,CompShg,VinylSd,VinylSd,TA,BrkFace,1110.0
375,903225160,106900,Shed,0,,,0,Y,TA,6,9,400,1900,2000,TA,MnPrv,Gable,CompShg,HdBoard,HdBoard,Gd,None,0.0
