,PID,SalePrice,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,GarageFinish,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond
162,907196020,205000,Gd,TA,No,Unf,0.0,Unf,0.0,1541.0,1541.0,468,81,0,0,0,RFn,Attchd,2001.0,RFn,3.0,843.0,TA,TA
163,533130160,285000,Gd,TA,No,GLQ,1129.0,Unf,0.0,261.0,1390.0,198,30,0,0,0,RFn,Attchd,1992.0,RFn,3.0,713.0,TA,TA
164,535102010,175000,TA,TA,Av,GLQ,602.0,Unf,0.0,191.0,793.0,140,40,0,0,0,Fin,Basment,1966.0,Fin,2.0,432.0,TA,TA
165,531475220,160000,,,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,Unf,Attchd,1981.0,Unf,2.0,612.0,TA,TA
166,527325070,272000,Gd,Gd,No,ALQ,896.0,Unf,0.0,434.0,1330.0,550,282,0,0,0,Fin,Attchd,1977.0,Fin,2.0,619.0,TA,TA
167,911175440,115000,TA,TA,Mn,Unf,0.0,Unf,0.0,660.0,660.0,0,0,0,0,0,,,,,0.0,0.0,,
168,903226160,134000,TA,Gd,No,BLQ,452.0,LwQ,12.0,144.0,608.0,0,0,128,0,0,Unf,Detchd,1939.0,Unf,1.0,240.0,TA,TA
169,902134100,78000,TA,Gd,No,Unf,0.0,Unf,0.0,481.0,481.0,0,0,96,0,0,Unf,Detchd,1930.0,Unf,1.0,200.0,Fa,TA
170,902111010,111500,TA,Fa,No,Unf,0.0,Unf,0.0,844.0,844.0,50,81,123,0,0,Unf,Detchd,1925.0,Unf,1.0,216.0,TA,TA
171,535381040,142900,TA,TA,No,Unf,0.0,Unf,0.0,1313.0,1313.0,0,0,432,0,0,Unf,Detchd,1954.0,Unf,2.0,528.0,TA,TA
172,910202060,125500,TA,TA,No,BLQ,735.0,Unf,0.0,61.0,796.0,0,96,0,0,0,Unf,Detchd,1922.0,Unf,1.0,240.0,TA,TA
173,535477180,125500,TA,TA,No,ALQ,110.0,BLQ,442.0,312.0,864.0,58,0,0,0,0,Unf,Detchd,1962.0,Unf,1.0,294.0,TA,TA
174,528429120,423000,Ex,TA,Mn,GLQ,1721.0,Unf,0.0,356.0,2077.0,192,267,0,0,0,Fin,Attchd,2005.0,Fin,3.0,1134.0,TA,TA
175,908127050,119900,Gd,TA,Mn,ALQ,847.0,Unf,0.0,329.0,1176.0,0,92,0,0,112,Unf,Attchd,1969.0,Unf,1.0,360.0,TA,TA
176,528439010,247000,Ex,TA,No,GLQ,666.0,Unf,0.0,794.0,1460.0,0,20,0,0,0,Fin,Attchd,2006.0,Fin,2.0,480.0,TA,TA
177,906223110,226500,Gd,TA,No,GLQ,1271.0,Unf,0.0,331.0,1602.0,424,40,0,0,0,RFn,Attchd,1994.0,RFn,2.0,534.0,TA,TA
178,528358010,260400,Gd,TA,No,GLQ,919.0,Unf,0.0,801.0,1720.0,240,56,154,0,0,Fin,Attchd,1996.0,Fin,2.0,527.0,TA,TA
179,532378160,135000,TA,TA,No,BLQ,465.0,Unf,0.0,447.0,912.0,0,0,0,0,0,Unf,Attchd,1961.0,Unf,1.0,288.0,TA,TA
180,531450040,175900,Gd,TA,No,ALQ,387.0,Unf,0.0,374.0,761.0,0,124,0,0,0,RFn,Attchd,1992.0,RFn,2.0,484.0,TA,TA
181,527326040,82500,TA,TA,No,ALQ,822.0,Unf,0.0,564.0,1386.0,192,0,0,0,0,Fin,Attchd,1977.0,Fin,2.0,544.0,TA,TA
182,903204095,79500,TA,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,0,0,0,0,0,Unf,Detchd,1988.0,Unf,1.0,308.0,TA,TA
183,527182170,207500,Gd,TA,Mn,GLQ,828.0,LwQ,182.0,180.0,1190.0,219,0,0,0,0,Fin,Attchd,1984.0,Fin,2.0,577.0,TA,TA
184,905105040,115000,TA,TA,Mn,Rec,168.0,BLQ,288.0,420.0,876.0,0,0,0,0,0,RFn,Attchd,1968.0,RFn,1.0,264.0,TA,TA
185,528477020,249700,Gd,TA,Av,GLQ,24.0,Unf,0.0,1632.0,1656.0,0,146,0,0,0,RFn,Attchd,2006.0,RFn,3.0,826.0,TA,TA
186,905202210,164000,Gd,TA,Av,Rec,104.0,ALQ,850.0,46.0,1000.0,238,0,148,0,0,Unf,Attchd,1993.0,Unf,2.0,575.0,TA,TA
187,903425190,220000,TA,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,0,0,0,0,0,Unf,Detchd,1962.0,Unf,2.0,576.0,TA,TA
188,535150210,135000,TA,TA,No,ALQ,902.0,Unf,0.0,196.0,1098.0,0,0,0,0,0,Unf,Attchd,1955.0,Unf,1.0,260.0,TA,TA
189,535453160,133700,TA,TA,No,LwQ,369.0,Unf,0.0,671.0,1040.0,140,0,252,0,0,RFn,Attchd,1959.0,RFn,1.0,286.0,TA,TA
190,535353130,112500,TA,TA,No,Rec,292.0,Unf,0.0,632.0,924.0,0,324,0,0,0,Unf,Detchd,1952.0,Unf,1.0,420.0,TA,TA
191,535456070,150000,TA,TA,Mn,GLQ,370.0,Unf,0.0,398.0,768.0,0,0,0,0,0,Unf,Detchd,1955.0,Unf,2.0,480.0,TA,TA
192,908250090,99000,Gd,TA,No,Rec,767.0,Unf,0.0,144.0,911.0,134,0,0,0,0,RFn,Attchd,1953.0,RFn,1.0,286.0,TA,TA
193,527452070,146300,Gd,TA,No,ALQ,727.0,BLQ,156.0,186.0,1069.0,0,55,0,0,225,RFn,Attchd,1975.0,RFn,2.0,440.0,TA,TA
194,902325100,155000,TA,TA,No,Unf,0.0,Unf,0.0,1226.0,1226.0,0,341,88,0,0,Unf,Detchd,1910.0,Unf,2.0,432.0,Fa,TA
195,921126030,298751,Gd,TA,Av,GLQ,1011.0,Unf,0.0,873.0,1884.0,0,276,0,0,0,Fin,Attchd,2007.0,Fin,2.0,520.0,TA,TA
196,905401060,256000,Gd,TA,Gd,BLQ,1116.0,Unf,0.0,248.0,1364.0,224,137,0,0,0,Fin,Attchd,1954.0,Fin,2.0,529.0,TA,TA
197,916402125,176000,Gd,Gd,No,GLQ,980.0,LwQ,40.0,92.0,1112.0,125,0,0,0,0,Unf,Attchd,1987.0,Unf,2.0,551.0,TA,TA
198,531452010,120000,Gd,TA,No,Unf,0.0,Unf,0.0,626.0,626.0,0,28,0,0,0,RFn,Attchd,1980.0,RFn,1.0,288.0,TA,TA
199,528363070,321000,Gd,TA,Gd,GLQ,380.0,BLQ,168.0,742.0,1290.0,200,95,0,0,0,Fin,Attchd,1994.0,Fin,3.0,803.0,TA,TA
200,533208090,190000,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,0,111,0,0,0,RFn,Attchd,2004.0,RFn,2.0,588.0,TA,TA
201,534401130,174900,TA,TA,Gd,Rec,312.0,ALQ,539.0,276.0,1127.0,0,129,0,0,0,RFn,Attchd,1966.0,RFn,2.0,490.0,Gd,Gd
202,910203230,85000,TA,TA,No,Unf,0.0,Unf,0.0,641.0,641.0,184,0,70,0,0,Unf,Detchd,1925.0,Unf,1.0,272.0,TA,TA
203,907420090,164990,Gd,TA,Av,GLQ,24.0,Unf,0.0,1286.0,1310.0,0,0,0,0,0,Fin,Attchd,2005.0,Fin,2.0,400.0,TA,TA
204,902303100,144100,Gd,Gd,No,BLQ,259.0,Unf,0.0,667.0,926.0,128,103,0,0,0,Unf,Detchd,1979.0,Unf,2.0,468.0,TA,TA
205,906392120,294900,Ex,TA,Gd,GLQ,1122.0,Unf,0.0,448.0,1570.0,176,80,0,0,0,Fin,Attchd,2005.0,Fin,3.0,754.0,TA,TA
206,903484080,50000,TA,Fa,No,Unf,0.0,Unf,0.0,771.0,771.0,14,211,0,0,84,Unf,Detchd,1910.0,Unf,1.0,264.0,TA,Fa
207,527301320,260000,Gd,TA,No,GLQ,692.0,Unf,0.0,153.0,845.0,288,195,0,0,0,RFn,Attchd,1983.0,RFn,2.0,484.0,TA,TA
208,527140090,180000,Gd,TA,No,GLQ,733.0,Unf,0.0,604.0,1337.0,96,0,70,168,0,RFn,Attchd,1993.0,RFn,2.0,462.0,TA,TA
209,909428170,236500,TA,TA,No,Rec,1116.0,Unf,0.0,782.0,1898.0,0,51,224,0,0,Unf,Attchd,1956.0,Unf,2.0,484.0,TA,TA
210,905228050,63900,,,,,0.0,,0.0,0.0,0.0,0,0,100,0,0,,,,,0.0,0.0,,
211,533234020,223000,TA,TA,No,GLQ,681.0,Unf,0.0,177.0,858.0,0,0,0,0,0,Fin,Attchd,2001.0,Fin,2.0,546.0,TA,TA
212,533212100,151000,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,0,166,0,0,0,RFn,Detchd,2005.0,RFn,2.0,480.0,TA,TA
213,534475185,149500,TA,TA,No,BLQ,1024.0,Unf,0.0,481.0,1505.0,0,0,0,162,0,RFn,Attchd,1953.0,RFn,2.0,505.0,TA,TA
214,905452150,149900,TA,TA,No,LwQ,468.0,Unf,0.0,532.0,1000.0,0,0,0,0,0,Unf,Attchd,1953.0,Unf,1.0,305.0,Fa,TA
215,528176010,500000,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,1473.0,2846.0,220,150,0,0,0,Fin,Attchd,2003.0,Fin,3.0,958.0,TA,TA
216,535450160,92900,,,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,Unf,Detchd,1987.0,Unf,2.0,400.0,TA,TA
217,533215040,290000,Ex,TA,Av,GLQ,964.0,Unf,0.0,455.0,1419.0,155,58,0,0,0,Fin,Attchd,2001.0,Fin,2.0,588.0,TA,TA
218,528104010,345474,Gd,TA,Gd,GLQ,1518.0,Unf,0.0,590.0,2108.0,130,142,0,0,0,Fin,Attchd,2007.0,Fin,3.0,938.0,TA,TA
219,535325090,127000,TA,TA,No,Rec,114.0,ALQ,691.0,120.0,925.0,152,0,0,0,0,Unf,Detchd,1956.0,Unf,1.0,252.0,TA,TA
220,909250210,102000,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,1008.0,0,0,138,0,0,,,,,0.0,0.0,,
221,527325110,190000,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,0,0,0,0,276,RFn,Attchd,1977.0,RFn,2.0,534.0,TA,TA
222,910202030,75200,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,0,0,96,0,0,Unf,Detchd,1922.0,Unf,1.0,100.0,Fa,Fa
223,535175180,108538,TA,TA,No,Rec,936.0,Unf,0.0,270.0,1206.0,0,21,0,0,0,RFn,Attchd,1959.0,RFn,1.0,312.0,TA,TA
224,534202160,142250,TA,TA,No,Rec,698.0,Unf,0.0,534.0,1232.0,0,224,0,0,0,RFn,Attchd,1966.0,RFn,2.0,490.0,TA,TA
225,916403020,180000,Gd,TA,No,ALQ,1053.0,Unf,0.0,256.0,1309.0,0,58,0,0,90,Fin,Attchd,1990.0,Fin,2.0,484.0,Gd,Gd
226,535354100,132000,TA,TA,No,ALQ,680.0,Unf,0.0,292.0,972.0,0,0,0,0,0,Unf,Detchd,1948.0,Unf,1.0,240.0,TA,TA
227,905227050,152400,TA,TA,No,ALQ,336.0,Unf,0.0,240.0,576.0,0,0,0,0,0,Unf,2Types,1973.0,Unf,3.0,627.0,TA,TA
228,534451020,64000,TA,TA,No,LwQ,144.0,Unf,0.0,226.0,370.0,0,21,0,0,0,,,,,0.0,0.0,,
229,533120030,302000,Ex,TA,No,GLQ,482.0,Unf,0.0,971.0,1453.0,500,0,0,0,0,RFn,Attchd,1990.0,RFn,2.0,750.0,Gd,Gd
230,905352010,182000,Gd,TA,No,BLQ,299.0,LwQ,891.0,0.0,1190.0,0,77,0,0,168,Fin,Attchd,1984.0,Fin,2.0,552.0,TA,TA
231,905108220,137000,TA,TA,Av,ALQ,672.0,Unf,0.0,168.0,840.0,0,0,0,0,0,Unf,Detchd,1996.0,Unf,2.0,528.0,TA,TA
232,527165170,168000,Gd,TA,No,Unf,0.0,Unf,0.0,903.0,903.0,290,84,0,0,0,RFn,Attchd,1993.0,RFn,2.0,392.0,TA,TA
233,535353190,97500,TA,TA,No,Unf,0.0,Unf,0.0,912.0,912.0,192,0,0,0,0,Unf,Attchd,1948.0,Unf,1.0,330.0,TA,TA
234,528315070,286000,Gd,TA,No,GLQ,791.0,Unf,0.0,253.0,1044.0,210,31,0,0,0,Fin,Attchd,1998.0,Fin,3.0,885.0,TA,TA
235,903232060,115000,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,0,15,51,0,0,Unf,Detchd,1926.0,Unf,1.0,264.0,TA,TA
236,906204180,209000,Gd,TA,No,ALQ,549.0,Unf,0.0,319.0,868.0,0,245,0,0,168,RFn,Attchd,1989.0,RFn,2.0,506.0,TA,TA
237,906475110,187500,TA,Fa,Gd,LwQ,568.0,Unf,0.0,264.0,832.0,133,168,0,0,0,Fin,Attchd,1966.0,Fin,2.0,444.0,TA,TA
238,906223040,220000,Gd,Gd,No,GLQ,497.0,Unf,0.0,282.0,779.0,202,93,0,0,0,RFn,Attchd,1994.0,RFn,2.0,499.0,TA,TA
239,909253190,91000,Gd,TA,Mn,Rec,384.0,Unf,0.0,384.0,768.0,0,141,0,0,0,Unf,Detchd,1925.0,Unf,1.0,160.0,Fa,TA
240,923400150,93500,Gd,TA,Mn,BLQ,212.0,Unf,0.0,762.0,974.0,0,28,0,0,0,,,,,0.0,0.0,,
241,923226290,79400,TA,TA,No,Rec,252.0,Unf,0.0,294.0,546.0,0,0,0,0,0,Unf,Attchd,1972.0,Unf,1.0,253.0,TA,Fa
242,909282020,259500,TA,TA,No,ALQ,774.0,LwQ,150.0,104.0,1028.0,224,0,0,0,0,Unf,Detchd,1945.0,Unf,1.0,180.0,TA,TA
243,528110110,417500,Ex,TA,Gd,GLQ,1728.0,BLQ,495.0,195.0,2418.0,358,78,0,0,0,Fin,Attchd,2007.0,Fin,3.0,650.0,TA,TA
244,534479320,132000,TA,TA,No,LwQ,540.0,Unf,0.0,728.0,1268.0,0,98,0,0,0,Fin,Attchd,1954.0,Fin,1.0,244.0,TA,TA
245,528150110,342000,Gd,TA,Av,Unf,0.0,Unf,0.0,1706.0,1706.0,194,50,0,0,0,RFn,BuiltIn,2004.0,RFn,3.0,916.0,TA,TA
246,906380160,194000,Gd,TA,Av,Unf,0.0,Unf,0.0,1240.0,1240.0,140,93,0,0,0,RFn,Attchd,2006.0,RFn,3.0,826.0,TA,TA
247,911370460,235000,Gd,TA,Gd,GLQ,1573.0,Unf,0.0,0.0,1573.0,123,0,0,0,153,Fin,Attchd,2006.0,Fin,2.0,538.0,TA,TA
248,535477090,136870,TA,TA,No,Unf,0.0,Unf,0.0,1117.0,1117.0,0,0,0,0,0,Unf,Attchd,1963.0,Unf,1.0,264.0,TA,TA
249,534478230,147000,TA,TA,No,ALQ,607.0,Unf,0.0,506.0,1113.0,0,80,120,0,0,Unf,Attchd,1950.0,Unf,1.0,264.0,TA,TA
250,906426060,277000,Gd,TA,Gd,Rec,697.0,Unf,0.0,747.0,1444.0,0,98,0,0,0,Fin,Attchd,1958.0,Fin,2.0,389.0,TA,TA
251,528235190,201490,Gd,TA,Av,Unf,0.0,Unf,0.0,848.0,848.0,100,48,0,0,0,Fin,Attchd,2004.0,Fin,2.0,433.0,TA,TA
252,923225440,85000,Gd,TA,No,Rec,129.0,BLQ,232.0,175.0,536.0,182,0,0,0,0,Unf,Attchd,1976.0,Unf,1.0,336.0,TA,TA
253,923276030,149900,Gd,TA,Mn,Rec,207.0,GLQ,590.0,36.0,833.0,431,0,0,0,0,Unf,Attchd,1984.0,Unf,2.0,495.0,TA,TA
254,909425060,174500,TA,TA,No,Rec,275.0,Unf,0.0,429.0,704.0,0,0,0,0,0,Unf,Attchd,1941.0,Unf,1.0,234.0,TA,TA
255,902332030,133900,TA,Fa,Mn,Rec,1046.0,Unf,0.0,168.0,1214.0,0,0,0,0,99,Unf,Detchd,1900.0,Unf,2.0,506.0,TA,TA
256,528188060,173000,Gd,TA,No,GLQ,567.0,Unf,0.0,197.0,764.0,0,27,0,0,0,RFn,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA
257,527105140,225000,Gd,TA,Gd,Unf,0.0,Unf,0.0,847.0,847.0,100,48,0,0,0,Fin,BuiltIn,2003.0,Fin,2.0,433.0,TA,TA
258,535477150,109500,TA,TA,No,Unf,0.0,Unf,0.0,894.0,894.0,0,0,0,0,0,Unf,Detchd,1962.0,Unf,1.0,308.0,TA,TA
259,535327210,159000,TA,TA,No,Rec,494.0,Unf,0.0,521.0,1015.0,75,0,0,323,0,Unf,Attchd,2001.0,Unf,2.0,896.0,TA,TA
260,533213070,179400,Gd,TA,No,ALQ,549.0,Unf,0.0,195.0,744.0,0,0,0,0,0,Unf,Detchd,1999.0,Unf,2.0,440.0,TA,TA
261,904100100,219000,TA,TA,No,ALQ,288.0,Unf,0.0,717.0,1005.0,521,0,0,0,0,Fin,Attchd,1937.0,Fin,2.0,498.0,TA,TA
262,528188120,175500,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,0,27,0,0,0,RFn,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA
263,528480180,261329,Gd,TA,Mn,Unf,0.0,Unf,0.0,1574.0,1574.0,0,256,0,0,0,Fin,Attchd,2007.0,Fin,2.0,594.0,TA,TA
264,528114040,383000,Ex,TA,Gd,GLQ,1375.0,Unf,0.0,575.0,1950.0,156,207,0,0,0,Fin,Attchd,2007.0,Fin,3.0,706.0,TA,TA
265,528235020,179000,Gd,TA,No,Unf,0.0,Unf,0.0,789.0,789.0,0,75,0,0,0,Fin,Attchd,2004.0,Fin,2.0,393.0,TA,TA
266,908275110,103500,TA,TA,No,Rec,546.0,Unf,0.0,604.0,1150.0,0,0,0,0,0,Unf,Attchd,1956.0,Unf,1.0,313.0,TA,TA
267,905103140,164500,TA,TA,Av,LwQ,328.0,ALQ,551.0,285.0,1164.0,160,68,240,0,0,RFn,Attchd,1966.0,RFn,2.0,564.0,TA,TA
268,902402260,55000,Fa,Fa,No,Unf,0.0,Unf,0.0,723.0,723.0,0,24,144,0,0,Unf,Detchd,1920.0,Unf,2.0,400.0,Fa,Po
269,528235200,170000,Gd,TA,Mn,Unf,0.0,Unf,0.0,384.0,384.0,100,0,0,0,0,Fin,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA
270,528181060,209500,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,1554.0,156,73,0,0,0,RFn,Attchd,2006.0,RFn,2.0,627.0,TA,TA
271,923275200,124500,TA,TA,Gd,ALQ,546.0,Unf,0.0,270.0,816.0,168,0,0,0,0,Unf,Attchd,1982.0,Unf,1.0,264.0,TA,TA
272,903451110,139400,TA,TA,No,Unf,0.0,Unf,0.0,637.0,637.0,0,0,205,0,0,Unf,Attchd,1930.0,Unf,1.0,280.0,TA,TA
273,528181040,202665,Gd,TA,No,Unf,0.0,Unf,0.0,1368.0,1368.0,132,35,0,0,0,RFn,Attchd,2005.0,RFn,2.0,474.0,TA,TA
274,908102110,155891,Fa,TA,No,Unf,0.0,Unf,0.0,381.0,381.0,60,0,56,0,0,Unf,Detchd,1954.0,Unf,1.0,319.0,TA,TA
275,533217050,160000,Gd,TA,No,BLQ,510.0,Unf,0.0,90.0,600.0,0,48,0,0,0,Unf,Detchd,1999.0,Unf,2.0,462.0,TA,TA
276,533350090,150000,Gd,TA,No,GLQ,410.0,Unf,0.0,584.0,994.0,140,70,16,0,0,RFn,Attchd,1977.0,RFn,3.0,864.0,TA,TA
277,528445070,221300,Gd,TA,No,Unf,0.0,Unf,0.0,1302.0,1302.0,0,40,0,0,0,RFn,BuiltIn,2006.0,RFn,3.0,859.0,TA,TA
278,527212040,361919,Ex,Gd,No,Unf,0.0,Unf,0.0,1234.0,1234.0,324,100,0,0,0,Fin,BuiltIn,2006.0,Fin,3.0,666.0,TA,TA
279,907200270,134900,Gd,TA,Av,ALQ,539.0,Unf,0.0,501.0,1040.0,0,0,0,0,0,Unf,Detchd,1977.0,Unf,2.0,748.0,TA,TA
280,908201040,118000,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,0,200,0,0,0,,,,,0.0,0.0,,
281,907410100,195800,Gd,TA,Av,Unf,0.0,Unf,0.0,784.0,784.0,144,36,0,0,0,RFn,Attchd,2005.0,RFn,2.0,572.0,TA,TA
282,903481120,135000,TA,TA,No,Unf,0.0,Unf,0.0,1204.0,1204.0,0,0,148,0,0,Unf,Detchd,1927.0,Unf,1.0,384.0,Fa,TA
283,535453180,152000,TA,TA,No,Rec,739.0,Unf,0.0,503.0,1242.0,0,0,0,0,0,RFn,Attchd,1960.0,RFn,1.0,324.0,TA,TA
284,907227110,133900,Gd,TA,Av,GLQ,660.0,Unf,0.0,108.0,768.0,192,0,0,0,0,Fin,Detchd,1974.0,Fin,1.0,396.0,TA,TA
285,531453010,152000,Gd,TA,No,GLQ,338.0,Unf,0.0,702.0,1040.0,0,0,0,0,0,Unf,Attchd,1986.0,Unf,2.0,480.0,TA,TA
286,531478010,107000,TA,TA,No,Rec,1056.0,Unf,0.0,0.0,1056.0,0,42,0,0,0,Unf,Detchd,1966.0,Unf,1.0,384.0,TA,TA
287,535403200,120000,TA,TA,No,BLQ,414.0,Unf,0.0,450.0,864.0,168,0,0,0,0,Unf,Attchd,1959.0,Unf,1.0,288.0,TA,TA
288,527254020,372500,Ex,TA,Mn,Unf,0.0,Unf,0.0,2046.0,2046.0,322,82,0,0,0,Fin,Attchd,2008.0,Fin,3.0,834.0,TA,TA
289,527366030,220000,Gd,TA,No,Unf,0.0,Unf,0.0,1058.0,1058.0,0,134,0,0,0,Fin,Attchd,2000.0,Fin,2.0,588.0,TA,TA
290,535325460,167000,TA,TA,No,Unf,0.0,Unf,0.0,929.0,929.0,0,0,90,0,0,Unf,2Types,1941.0,Unf,3.0,791.0,TA,TA
291,528110040,479069,Ex,TA,Gd,GLQ,1812.0,Unf,0.0,740.0,2552.0,130,28,0,0,0,Fin,Attchd,2007.0,Fin,3.0,932.0,TA,TA
292,906392090,233555,Gd,TA,No,GLQ,1576.0,Unf,0.0,260.0,1836.0,0,32,0,0,0,RFn,Attchd,2006.0,RFn,2.0,495.0,TA,TA
293,535452140,118900,TA,Gd,No,ALQ,630.0,BLQ,102.0,0.0,732.0,0,68,0,0,0,Unf,Detchd,1952.0,Unf,1.0,240.0,TA,TA
294,535151160,140000,TA,TA,No,Rec,504.0,BLQ,108.0,319.0,931.0,0,0,0,0,0,Unf,Detchd,1980.0,Unf,2.0,506.0,TA,TA
295,535456050,130000,TA,TA,Av,Unf,0.0,Unf,0.0,1800.0,1800.0,0,0,0,0,0,,,,,0.0,0.0,,
296,903429110,179900,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,24,28,0,0,0,Unf,Detchd,1915.0,Unf,1.0,216.0,TA,TA
297,916455150,282000,Gd,TA,Av,GLQ,1329.0,Unf,0.0,593.0,1922.0,201,64,0,0,0,Fin,Attchd,2002.0,Fin,3.0,692.0,TA,TA
298,909425180,217500,Gd,TA,Mn,ALQ,1283.0,LwQ,147.0,0.0,1430.0,0,0,0,0,0,Fin,Attchd,1977.0,Fin,2.0,621.0,TA,TA
299,528175050,212500,Gd,TA,No,GLQ,876.0,Unf,0.0,474.0,1350.0,192,26,0,0,0,RFn,Attchd,2008.0,RFn,2.0,484.0,TA,TA
300,910205010,126000,Gd,TA,Mn,Rec,257.0,Unf,0.0,367.0,624.0,0,180,0,0,100,Unf,Attchd,1967.0,Unf,1.0,288.0,TA,TA
301,533206020,280750,Gd,TA,No,Unf,0.0,Unf,0.0,1376.0,1376.0,0,177,0,0,0,Fin,BuiltIn,2004.0,Fin,3.0,704.0,TA,TA
302,902427040,87000,TA,TA,No,LwQ,324.0,Unf,0.0,588.0,912.0,0,0,192,0,0,Unf,Detchd,1957.0,Unf,1.0,160.0,Fa,Fa
303,528427020,244600,Gd,TA,No,Unf,0.0,Unf,0.0,1468.0,1468.0,210,150,0,0,0,Fin,Attchd,2008.0,Fin,3.0,898.0,TA,TA
304,528458070,215200,Gd,TA,Mn,GLQ,24.0,Unf,0.0,732.0,756.0,169,45,0,0,0,Unf,Attchd,2009.0,Unf,2.0,614.0,TA,TA
305,903401030,162500,TA,TA,No,Unf,0.0,Unf,0.0,810.0,810.0,0,195,0,0,0,Unf,Detchd,1970.0,Unf,2.0,672.0,TA,TA
306,909275040,138000,TA,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,0,217,0,0,0,Unf,Attchd,1980.0,Unf,2.0,599.0,TA,TA
307,527163130,181316,Gd,TA,No,GLQ,600.0,Unf,0.0,107.0,707.0,0,46,0,0,0,Fin,Attchd,1994.0,Fin,2.0,409.0,TA,TA
308,905200350,148000,TA,TA,Av,BLQ,588.0,Unf,0.0,550.0,1138.0,0,0,0,0,140,RFn,Attchd,1960.0,RFn,2.0,480.0,TA,TA
309,528363050,315000,Gd,TA,Av,BLQ,236.0,GLQ,1526.0,262.0,2024.0,182,56,0,0,0,Fin,Attchd,1994.0,Fin,3.0,815.0,TA,TA
310,908154205,184750,Ex,TA,Gd,GLQ,2260.0,Unf,0.0,878.0,3138.0,208,406,0,0,0,Fin,BuiltIn,2007.0,Fin,3.0,884.0,TA,TA
311,903233140,132000,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,48,112,0,0,0,Unf,Detchd,1991.0,Unf,2.0,576.0,TA,TA
312,905107070,149500,TA,TA,No,ALQ,209.0,Unf,0.0,463.0,672.0,0,0,0,0,0,Fin,Attchd,1978.0,Fin,2.0,440.0,TA,TA
313,528240020,183500,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,100,48,0,0,0,Fin,Attchd,2004.0,Fin,2.0,440.0,TA,TA
314,906225180,224500,Gd,TA,Av,LwQ,261.0,GLQ,1083.0,0.0,1344.0,288,0,0,0,0,Unf,Attchd,1993.0,Unf,4.0,920.0,TA,TA
315,528114010,415000,Ex,TA,Gd,GLQ,1505.0,Unf,0.0,363.0,1868.0,354,56,0,0,156,Fin,Attchd,2005.0,Fin,3.0,1085.0,TA,TA
316,907126030,155000,Gd,TA,No,GLQ,722.0,Unf,0.0,268.0,990.0,168,0,0,0,0,Unf,Detchd,1997.0,Unf,2.0,528.0,TA,TA
317,904100160,135000,TA,TA,No,Unf,0.0,Unf,0.0,720.0,720.0,0,0,108,0,0,Unf,Attchd,1948.0,Unf,1.0,312.0,TA,TA
318,909254130,164000,TA,TA,No,Rec,364.0,Unf,0.0,554.0,918.0,0,0,0,0,126,Unf,Detchd,1941.0,Unf,1.0,240.0,TA,TA
319,535403030,128500,TA,TA,Mn,Rec,952.0,Unf,0.0,0.0,952.0,0,0,0,0,0,Unf,Attchd,1968.0,Unf,1.0,288.0,TA,TA
320,907412010,196500,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,860.0,0,70,0,0,0,RFn,Attchd,2004.0,RFn,2.0,565.0,TA,TA
321,903228080,131000,TA,Gd,No,ALQ,375.0,Unf,0.0,360.0,735.0,0,0,0,0,0,Unf,Detchd,2003.0,Unf,2.0,440.0,TA,TA
322,531452100,151000,Gd,TA,No,GLQ,278.0,Unf,0.0,939.0,1217.0,0,64,0,0,0,RFn,Attchd,1991.0,RFn,2.0,484.0,TA,TA
323,526302030,149900,TA,TA,No,BLQ,468.0,Rec,539.0,171.0,1178.0,280,0,0,0,0,RFn,Attchd,1954.0,RFn,2.0,452.0,TA,TA
