PID,SalePrice,Address,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,MasVnrType,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,Neighborhood,BldgType,PorchSF,BSMT_HighQual,Fireplaces,Pool,BedroomAbvGr,ExterQual,OverallCond,KitchenQual,water_tower,graveyard,police,optician,slipway,bar,cinema,supermarket,hotel,stop,farmyard,christian_catholic,jewish,muslim,garden_centre,christian_lutheran
528441090,468000,1302 Maxwell Ave,2490,11128,0.857142857142857,300.0,4.750684931506849,3.0,Stone,2,0,4,0,Somerst,1Fam,226,2158.0,2,0,2,1.0,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
906426195,240000,615 Meadow Pl,1953,53107,0.4285714285714285,595.0,15.424657534246576,2.0,None,2,1,3,0,ClearCr,1Fam,231,985.0,2,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,1
534275170,151500,2527 Kellogg Ave,958,12772,0.4285714285714285,958.0,47.27945205479452,1.0,None,1,0,2,0,NAmes,1Fam,0,0.0,0,0,2,0.3333333333333333,0.8333333333333333,0.3333333333333333,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
923226180,73000,2024 Pinehurst Dr,630,1470,0.1428571428571428,108.0,36.271232876712325,0.0,None,1,0,3,0,MeadowV,Twnhs,0,522.0,0,0,1,0.3333333333333333,0.5,0.3333333333333333,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1
923226320,75500,4619 Clemens Blvd,630,1491,0.1428571428571428,150.0,38.35616438356164,0.0,None,1,0,3,0,MeadowV,TwnhsE,24,480.0,0,0,1,0.3333333333333333,0.5,0.3333333333333333,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1
528118050,500067,703 Onyx St,2290,17169,0.9999999999999998,636.0,0.5808219178082191,3.0,Brick Face,2,1,3,1,NridgHt,1Fam,30,1684.0,1,0,2,1.0,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
904300150,107500,1624 Douglas Ave,1224,10632,0.2857142857142856,689.0,93.06301369863014,1.0,None,1,1,1,0,ClearCr,1Fam,248,0.0,0,0,3,0.3333333333333333,0.0,0.0,1,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3
527354160,185000,2426 Yorkshire Cir,2044,10400,0.5714285714285714,738.0,28.183561643835617,2.0,Brick Face,2,1,2,0,NWAmes,1Fam,73,0.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
528435040,311872,601 Chelsea Ct,1726,9416,0.5714285714285714,600.0,0.6657534246575343,3.0,Stone,2,0,1,1,Somerst,1Fam,404,1126.0,1,0,3,1.0,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
534129230,165150,2009 Roosevelt Cir,1790,10400,0.4285714285714285,732.0,34.85753424657534,2.0,None,1,2,1,0,NWAmes,1Fam,147,0.0,1,0,4,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3
535325350,125000,633 Meadow Pl,1056,13600,0.2857142857142856,1056.0,51.86849315068493,1.0,None,1,1,1,0,NAmes,1Fam,0,0.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,1,1,0,0,0,0,0,0,0,3
902408080,159500,605 Meadow Pl,2554,10800,0.5714285714285714,718.0,117.57260273972602,2.0,None,1,1,1,0,OldTown,1Fam,191,0.0,0,0,3,0.3333333333333333,0.8333333333333333,0.3333333333333333,0,1,1,1,0,4,0,5,1,0,1,0,0,0,0,2
916455050,180500,3305 Preston Cir,1312,6718,0.7142857142857142,1017.0,6.002739726027397,2.0,Brick Face,2,0,2,0,Timber,1Fam,28,250.0,0,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0
909276200,160000,Address missing,1308,9600,0.2857142857142856,728.0,69.46301369863014,1.0,None,1,1,1,0,Crawfor,1Fam,70,0.0,2,0,2,0.6666666666666666,0.6666666666666665,0.3333333333333333,2,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2
534277060,109008,3021 Oakland St,907,8593,0.1428571428571428,907.0,51.53150684931507,1.0,None,1,0,1,0,NAmes,1Fam,0,0.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
905107280,153000,2510 Bristol Dr,1034,7703,0.4285714285714285,0.0,30.350684931506848,2.0,None,1,0,4,0,Sawyer,1Fam,0,450.0,1,0,3,0.3333333333333333,0.8333333333333333,0.3333333333333333,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1
923204050,132250,2009 Stevenson Dr,1040,25286,0.1428571428571428,431.0,44.03013698630137,2.0,None,1,0,4,0,Mitchel,1Fam,0,633.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1
531376050,184900,2604 Dalton St,1585,7632,0.5714285714285714,784.0,1.1616438356164382,2.0,Brick Face,2,1,1,0,SawyerW,1Fam,77,0.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
903454010,127000,2705 Hoover Ave,1355,6882,0.4285714285714285,684.0,93.22465753424656,0.0,None,1,1,1,0,IDOTRR,1Fam,115,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.6666666666666666,0,0,1,1,0,4,0,4,1,0,0,1,0,0,0,5
535301060,142000,225 16th St,1154,11556,0.2857142857142856,864.0,54.53150684931507,1.0,None,1,1,1,0,NAmes,1Fam,0,0.0,0,0,3,0.3333333333333333,1.0,1.0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,3
534453080,112000,508 Carroll Ave,808,5175,0.2857142857142856,404.0,49.52876712328767,1.0,None,1,0,1,0,BrkSide,1Fam,0,404.0,0,0,2,0.3333333333333333,0.8333333333333333,0.3333333333333333,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,3
535403210,135000,2829 White Oak Dr,1105,10454,0.4285714285714285,1105.0,52.28219178082192,1.0,Stone,1,0,1,0,NAmes,1Fam,0,0.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,1,1,0,0,2,0,0,0,0,3
531382120,193500,418 Pearson Ave,1679,8125,0.4285714285714285,270.0,14.75890410958904,2.0,Brick Face,2,0,1,0,SawyerW,1Fam,42,1138.0,1,0,3,0.3333333333333333,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
916455120,232500,2125 Furman Dr,1440,11202,0.7142857142857142,403.0,5.419178082191781,2.0,Brick Face,2,0,3,0,Timber,1Fam,95,1029.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0
905475510,114000,3914 Arkansas Dr,1298,11200,0.2857142857142856,1250.0,46.44657534246576,2.0,None,2,0,2,0,Edwards,1Fam,144,0.0,0,0,3,0.3333333333333333,0.0,0.3333333333333333,1,1,1,1,0,11,0,4,0,0,0,1,0,1,0,2
916326090,257000,3309 Southdale Dr,2279,19958,0.4285714285714285,585.0,49.52876712328767,2.0,Brick Face,2,1,1,0,Timber,1Fam,138,0.0,1,0,4,0.3333333333333333,0.8333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0
909101140,117000,1508 California Ave,1604,10998,0.2857142857142856,984.0,68.54246575342465,2.0,None,2,0,1,0,Edwards,1Fam,68,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3
907260050,213000,1218 N 3rd St,1932,8749,0.5714285714285714,325.0,4.416438356164384,2.0,None,2,1,1,0,CollgCr,1Fam,120,654.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,1,0,1,3,1,12,0,0,0,0,0
907131090,212000,532 Westfield Rd,1661,10667,0.5714285714285714,70.0,13.257534246575345,2.0,None,2,1,3,0,CollgCr,1Fam,61,729.0,1,0,3,0.6666666666666666,0.5,0.6666666666666666,1,0,0,0,0,1,0,0,3,0,8,0,0,0,0,0
903206160,202500,1907 Clark Ave,1827,11737,0.4285714285714285,848.0,82.38630136986302,1.0,None,1,0,1,0,BrkSide,1Fam,78,0.0,1,0,2,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,1,1,0,4,0,3,0,0,0,0,0,0,0,3
528222020,185101,1430 Ridgewood Ave,1492,9073,0.5714285714285714,738.0,0.7479452054794521,2.0,None,2,1,1,1,Gilbert,1Fam,32,0.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1
526352090,167000,202 S Walnut Ave,1277,10628,0.5714285714285714,499.0,37.271232876712325,2.0,None,1,0,4,0,NAmes,1Fam,176,778.0,1,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
534201280,138500,1604 Carroll Ave,1052,8400,0.2857142857142856,1052.0,38.86027397260274,1.0,Brick Face,1,1,3,0,NAmes,1Fam,0,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3
908102330,102000,5214 Maryland St,1220,8877,0.1428571428571428,836.0,55.28493150684932,2.0,None,1,0,1,0,Edwards,1Fam,0,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,1,0,1,0,4,3,1,1,0,0,0,0,1
906385010,198900,2311 Suncrest Dr,1226,10402,0.5714285714285714,1226.0,1.3287671232876712,3.0,None,2,0,1,0,CollgCr,1Fam,36,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
527404120,126000,310 Colorado Cir,882,8400,0.1428571428571428,78.0,40.273972602739725,2.0,None,1,0,1,0,NAmes,1Fam,0,804.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
907192010,200000,2320 Timberland Rd,1861,13450,0.5714285714285714,216.0,4.416438356164384,2.0,None,2,1,1,0,CollgCr,1Fam,91,700.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,10,0,0,0,0,0
527131030,278000,2812 Wood St,1659,5664,0.7142857142857142,343.0,9.756164383561645,2.0,None,2,0,1,0,StoneBr,TwnhsE,59,1158.0,1,0,2,0.6666666666666666,0.3333333333333332,1.0,2,0,0,0,1,0,0,2,0,0,2,0,1,0,0,1
527452290,145000,5110 Clemens Blvd,1387,7514,0.2857142857142856,570.0,39.69315068493151,1.0,None,1,0,2,0,NAmes,1Fam,240,373.0,1,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
907250030,318000,5300 Norris St,1978,10389,0.7142857142857142,296.0,7.3342465753424655,3.0,Brick Face,2,1,1,0,CollgCr,1Fam,25,1682.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,1,0,1,3,1,11,0,0,0,0,0
909251040,146500,910 Brookridge Ave,1298,6821,0.4285714285714285,651.0,86.63835616438357,1.0,None,2,0,1,0,Crawfor,1Fam,168,0.0,1,0,2,0.3333333333333333,0.6666666666666665,0.3333333333333333,2,1,1,0,0,11,0,2,0,0,0,1,0,0,0,3
535377100,86900,4116 Welbeck Dr,720,7008,0.1428571428571428,448.0,106.23287671232876,1.0,None,1,0,1,0,OldTown,1Fam,70,0.0,0,0,1,0.3333333333333333,0.8333333333333333,0.0,0,1,1,1,0,4,1,2,0,0,1,0,0,0,0,3
528174050,213000,3010 Kellogg Ave,1358,6904,0.4285714285714285,522.0,4.583561643835616,2.0,Stone,2,0,3,0,NridgHt,TwnhsE,36,836.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
533128090,262000,1237 24th St,1624,12461,0.7142857142857142,168.0,12.504109589041096,3.0,None,2,0,1,0,NoRidge,1Fam,306,1456.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
533250110,217500,301 Abraham Dr,1239,11064,0.7142857142857142,560.0,13.591780821917808,2.0,None,1,1,4,0,Veenker,TwnhsE,24,670.0,1,0,1,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
908186040,148000,5505 Durant St,1072,3675,0.4285714285714285,88.0,3.416438356164384,2.0,Brick Face,1,0,4,0,Edwards,TwnhsE,28,459.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,1,0,0,1,0,2,0,4,3,1,0,0,0,0,0,1
903231050,113000,2002 Melrose Ave,884,6120,0.2857142857142856,884.0,68.54246575342465,1.0,None,1,0,1,0,BrkSide,1Fam,136,0.0,0,0,2,0.6666666666666666,0.6666666666666665,0.3333333333333333,0,1,1,1,0,4,0,3,0,0,0,0,0,0,0,3
908152110,160500,923 Vermont Cir,1398,7200,0.4285714285714285,396.0,32.106849315068494,2.0,None,1,1,3,0,Edwards,1Fam,0,288.0,1,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,0,1,0,1,0,4,3,1,1,0,0,0,0,1
535476110,145000,3203 Garner Ave,941,8604,0.2857142857142856,0.0,31.854794520547944,2.0,Brick Face,1,0,3,0,NAmes,Duplex,40,941.0,0,0,2,0.3333333333333333,0.6666666666666665,0.6666666666666666,0,1,0,1,0,2,0,1,0,0,2,0,0,0,0,2
533250050,245500,5301 Clemens Blvd,1288,14963,0.7142857142857142,474.0,12.926027397260274,2.0,None,1,1,1,0,Veenker,TwnhsE,254,786.0,2,0,1,0.6666666666666666,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
535325340,133500,4239 Stone Brooke Rd,1005,11050,0.2857142857142856,1005.0,50.53150684931507,1.0,None,1,0,1,0,NAmes,1Fam,288,0.0,1,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,1,1,0,0,0,0,0,0,0,3
909475050,198000,1401 Johnson St,1696,20693,0.5714285714285714,1696.0,36.10958904109589,2.0,Brick Face,2,0,1,0,Crawfor,1Fam,146,0.0,2,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,1,0,0,0,0,10,0,0,3,0,0,1,0,0,0,2
907196020,205000,509 Smiley Ave,1541,13704,0.5714285714285714,1541.0,5.002739726027397,3.0,Brick Face,2,0,1,0,CollgCr,1Fam,81,0.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,13,0,0,0,0,0
533130160,285000,2322 Baker St,2225,11134,0.7142857142857142,261.0,18.42739726027397,3.0,Brick Face,2,1,1,0,NoRidge,1Fam,30,1129.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
535102010,175000,1502 Douglas Ave,1280,10050,0.2857142857142856,191.0,41.44109589041096,2.0,Brick Face,2,0,3,0,NAmes,1Fam,40,602.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
531475220,160000,2910 Harrison Rd,1882,8250,0.4285714285714285,0.0,28.34794520547945,2.0,None,2,0,0,0,SawyerW,Duplex,0,0.0,2,0,4,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
527325070,272000,2700 Northridge Cir,2872,12227,0.4285714285714285,434.0,31.51780821917808,2.0,Brick Face,2,1,1,0,NWAmes,1Fam,282,896.0,1,0,4,0.3333333333333333,0.6666666666666665,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
902134100,78000,2869 Greensboro Cir,899,6756,0.2857142857142856,481.0,98.73424657534248,1.0,None,1,0,1,0,OldTown,1Fam,96,0.0,0,0,2,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3
902111010,111500,3905 Marigold Dr,844,5633,0.2857142857142856,844.0,81.55068493150685,1.0,None,1,0,1,0,OldTown,1Fam,204,0.0,0,0,2,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
535381040,142900,1113 Marston Ave,2377,10410,0.1428571428571428,1313.0,94.47945205479452,2.0,None,2,0,1,0,OldTown,1Fam,432,0.0,1,0,3,0.3333333333333333,0.3333333333333332,0.6666666666666666,0,1,1,1,0,4,0,2,0,0,0,0,0,0,0,3
910202060,125500,414 Wellons Dr,1154,5436,0.1428571428571428,796.0,88.3890410958904,1.0,None,1,0,1,0,IDOTRR,1Fam,96,0.0,0,0,3,0.3333333333333333,0.8333333333333333,0.6666666666666666,0,0,1,1,0,4,1,4,2,0,0,0,0,0,0,2
535477180,125500,1603 Meadowlane Ave,864,6600,0.2857142857142856,754.0,45.945205479452056,1.0,None,1,0,1,0,NAmes,1Fam,0,110.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,2
528429120,423000,2845 Greensboro Cir,2097,20896,0.7142857142857142,356.0,1.0,3.0,None,1,1,2,1,Somerst,1Fam,267,1721.0,1,0,1,0.6666666666666666,0.3333333333333332,1.0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1
528439010,247000,221 16th St,1460,10037,0.7142857142857142,794.0,2.5835616438356164,2.0,None,2,0,1,0,Somerst,1Fam,20,666.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
906223110,226500,2152 Ashmore Dr,1626,9938,0.5714285714285714,331.0,14.257534246575345,2.0,Brick Face,2,1,1,0,SawyerW,1Fam,40,1271.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0
528358010,260400,5216 Clemens Blvd,1720,10593,0.5714285714285714,801.0,14.172602739726027,2.0,Brick Face,2,0,1,0,NoRidge,1Fam,210,919.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
532378160,135000,2424 Ridgetop Cir,1236,6993,0.2857142857142856,912.0,45.44383561643836,1.0,None,1,0,1,0,Sawyer,1Fam,0,0.0,1,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1
531450040,175900,2729 Northwood Dr,1603,7153,0.4285714285714285,374.0,14.506849315068491,2.0,None,2,1,1,0,SawyerW,1Fam,124,387.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
903204095,79500,1404 Idaho Ave,935,9100,0.2857142857142856,742.0,78.63561643835617,1.0,None,1,0,1,0,BrkSide,1Fam,0,0.0,0,0,2,0.3333333333333333,0.5,0.3333333333333333,0,0,1,1,0,4,0,3,0,0,0,0,0,0,0,3
527182170,207500,1904 Buchanan Dr,2090,5062,0.5714285714285714,362.0,23.68219178082192,2.0,None,2,0,2,0,StoneBr,TwnhsE,0,828.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1
905105040,115000,315 S 4th St,897,8665,0.2857142857142856,876.0,39.02739726027397,1.0,Brick Face,1,0,2,0,Sawyer,1Fam,0,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1
528477020,249700,1222 Curtiss Ave,1656,11096,0.7142857142857142,1632.0,1.4958904109589042,3.0,None,2,0,3,0,Somerst,1Fam,146,24.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
905202210,164000,321 9th St,1000,13050,0.2857142857142856,150.0,43.276712328767125,2.0,None,1,0,3,0,ClearCr,1Fam,148,850.0,2,0,1,0.3333333333333333,0.5,0.3333333333333333,1,1,1,1,0,1,0,4,0,0,0,0,0,1,0,1
903425190,220000,412 10th St,2486,33120,0.4285714285714285,1595.0,44.778082191780825,2.0,None,2,0,1,0,OldTown,1Fam,0,0.0,1,0,5,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3
535150210,135000,1311 Kellogg Ave,1098,7390,0.2857142857142856,196.0,53.53424657534247,1.0,Brick Face,1,0,1,0,NAmes,1Fam,0,902.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
535453160,133700,109 S Maple Ave,1040,7560,0.2857142857142856,1040.0,47.52876712328767,1.0,None,1,0,1,0,NAmes,1Fam,252,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,1,0,0,2,0,0,0,0,2
535353130,112500,1308 Meadowlane Ave,924,15783,0.2857142857142856,924.0,55.45205479452055,1.0,None,1,0,1,0,OldTown,1Fam,324,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3
535456070,150000,2422 Dalton Cir,1588,7200,0.2857142857142856,398.0,53.2,2.0,None,1,1,2,0,NAmes,1Fam,0,370.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,0,2,0,0,1,0,0,0,0,3
908250090,99000,211 Dotson Dr,930,9520,0.1428571428571428,911.0,55.367123287671234,1.0,Stone,1,0,1,0,Edwards,1Fam,0,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,1,0,0,1,0,12,0,4,3,1,0,0,0,0,0,1
527452070,146300,2625 Yorkshire St,1069,4043,0.4285714285714285,342.0,31.51780821917808,2.0,None,2,0,1,0,NPkVill,TwnhsE,280,727.0,1,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
902325100,155000,1018 Vermont Ct,2104,6300,0.5714285714285714,1226.0,96.56164383561644,2.0,None,2,0,1,0,OldTown,1Fam,429,0.0,0,0,5,0.3333333333333333,0.5,0.3333333333333333,0,1,1,1,0,4,0,5,1,0,0,0,0,0,0,3
921126030,298751,3127 Aspen Rd,1728,11449,0.7142857142857142,873.0,1.0,2.0,None,2,0,3,0,Timber,1Fam,276,1011.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0
905401060,256000,3815 Ontario St,1663,53227,0.1428571428571428,1364.0,54.2,2.0,None,1,0,4,0,ClearCr,1Fam,137,0.0,2,0,2,0.3333333333333333,0.5,0.6666666666666666,1,1,1,1,0,3,0,4,0,0,0,0,0,1,0,1
916402125,176000,1309 Kentucky Ave,1137,13811,0.4285714285714285,132.0,19.50958904109589,2.0,Brick Face,2,0,1,0,Timber,1Fam,0,980.0,1,0,2,0.3333333333333333,0.5,0.6666666666666666,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0
531452010,120000,3412 Taft Ave,1217,10762,0.4285714285714285,626.0,29.26849315068493,1.0,None,1,1,1,0,SawyerW,TwnhsE,28,0.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
528363070,321000,1209 Northwestern Ave,2494,10236,0.7142857142857142,910.0,12.421917808219176,3.0,Brick Face,2,1,4,0,NoRidge,1Fam,95,380.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
533208090,190000,3908 Stone Brooke Cir,1680,3515,0.5714285714285714,840.0,6.005479452054795,2.0,None,2,1,1,0,Somerst,TwnhsE,111,0.0,0,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
534401130,174900,1001 Arizona Ave,1165,9020,0.4285714285714285,588.0,42.35890410958904,2.0,Brick Face,1,1,4,0,NAmes,1Fam,129,539.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
910203230,85000,2617 Kingston Dr,641,7030,0.1428571428571428,641.0,81.21643835616439,1.0,None,1,0,1,0,IDOTRR,1Fam,70,0.0,0,0,2,0.3333333333333333,0.5,0.0,0,0,1,0,0,5,0,4,2,0,0,1,0,0,0,3
907420090,164990,3616 Ross Rd,1310,8767,0.5714285714285714,1286.0,1.4958904109589042,2.0,None,2,0,3,1,CollgCr,1Fam,0,24.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,12,0,0,0,0,0
902303100,144100,609 Northwestern Ave,1650,8398,0.4285714285714285,926.0,97.8986301369863,2.0,None,2,0,1,0,OldTown,1Fam,103,0.0,0,0,3,0.3333333333333333,0.8333333333333333,0.3333333333333333,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3
906392120,294900,2013 Clark Ave,1590,11645,0.7142857142857142,448.0,1.5808219178082192,3.0,Brick Face,2,1,4,1,CollgCr,1Fam,80,1122.0,0,0,2,0.6666666666666666,0.3333333333333332,1.0,1,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0
527301320,260000,1426 Maxwell Ave,2353,13005,0.5714285714285714,153.0,29.6027397260274,2.0,Brick Face,2,1,1,0,NWAmes,1Fam,195,692.0,1,0,4,0.6666666666666666,0.6666666666666665,1.0,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
527140090,180000,625 13th St,1337,5395,0.7142857142857142,604.0,15.75890410958904,2.0,None,2,0,1,0,StoneBr,TwnhsE,238,733.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1
909428170,236500,1308 Stafford Ave,1898,26073,0.2857142857142856,1898.0,52.28493150684932,2.0,None,2,1,1,0,Crawfor,1Fam,275,0.0,2,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,1,0,0,0,0,10,0,0,3,0,0,1,0,0,0,2
905228050,63900,3505 Coy St,660,9000,0.0,0.0,62.45753424657534,0.0,None,1,0,0,0,Sawyer,1Fam,100,0.0,0,0,2,0.3333333333333333,0.0,0.0,1,1,1,1,0,10,0,4,0,0,0,0,0,1,0,1
533234020,223000,2951 Northwestern Ave,1789,10646,0.5714285714285714,177.0,7.419178082191781,2.0,Brick Face,2,1,1,0,Somerst,1Fam,0,681.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
533212100,151000,802 Burnett Ave,1200,3180,0.5714285714285714,600.0,1.4136986301369865,2.0,None,2,1,1,0,Somerst,TwnhsE,166,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
