PID,SalePrice,Address,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,MasVnrType,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,Neighborhood,BldgType,PorchSF,BSMT_HighQual,Fireplaces,Pool,BedroomAbvGr,ExterQual,OverallCond,KitchenQual,water_tower,graveyard,police,optician,slipway,bar,cinema,supermarket,hotel,stop,farmyard,christian_catholic,jewish,muslim,garden_centre,christian_lutheran,price_score
533253070,211500,2024 PINEHURST DR,1226,3782,0.7142857142857142,266.0,28.684931506849317,2.0,None,1,0,4,0,Greens,TwnhsE,78,960.0,2,0,1,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4
907280170,210000,4619 CLEMENS BLVD,1417,8750,0.5714285714285714,306.0,12.58904109589041,2.0,Brick Face,2,0,3,0,CollgCr,1Fam,117,1111.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,1,0,1,0,3,3,1,8,0,0,0,0,0,1.4
914476450,228500,703 ONYX ST,1689,9990,0.14285714285714285,297.0,17.50958904109589,2.0,None,2,0,1,0,Mitchel,1Fam,120,1383.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,2,0,0,0,0,0,0,3,0,1,0,0,0,1,1,-0.2
535327200,132000,1624 DOUGLAS AVE,928,13300,0.28571428571428564,928.0,51.44931506849315,1.0,None,1,0,1,0,NAmes,1Fam,156,0.0,0,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,1,1,0,0,1,0,0,0,0,3,1.3
528441090,468000,2426 YORKSHIRE CIR,2490,11128,0.857142857142857,300.0,4.750684931506849,3.0,Stone,2,0,4,0,Somerst,1Fam,226,2158.0,2,0,2,0.9999999999999999,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3.8
906426195,240000,601 CHELSEA CT,1953,53107,0.42857142857142855,595.0,15.424657534246576,2.0,None,2,1,3,0,ClearCr,1Fam,231,985.0,2,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,1,5.4
534275170,151500,2009 ROOSEVELT CIR,958,12772,0.42857142857142855,958.0,47.27945205479452,1.0,None,1,0,2,0,NAmes,1Fam,0,0.0,0,0,2,0.33333333333333337,0.8333333333333333,0.33333333333333337,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0.7
923226180,73000,633 MEADOW PL,630,1470,0.14285714285714285,108.0,36.271232876712325,0.0,None,1,0,3,0,MeadowV,Twnhs,0,522.0,0,0,1,0.33333333333333337,0.5,0.33333333333333337,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1.6
923226320,75500,605 MEADOW PL,630,1491,0.14285714285714285,150.0,38.35616438356164,0.0,None,1,0,3,0,MeadowV,TwnhsE,24,480.0,0,0,1,0.33333333333333337,0.5,0.33333333333333337,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1.7
528118050,500067,3305 PRESTON CIR,2290,17169,0.9999999999999998,636.0,0.5808219178082191,3.0,Brick Face,2,1,3,1,NridgHt,1Fam,30,1684.0,1,0,2,0.9999999999999999,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1.5
904300150,107500,3021 OAKLAND ST,1224,10632,0.28571428571428564,689.0,93.06301369863014,1.0,None,1,1,1,0,ClearCr,1Fam,248,0.0,0,0,3,0.33333333333333337,0.0,0.0,1,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3,0.6
527354160,185000,2009 STEVENSON DR,2044,10400,0.5714285714285714,738.0,28.183561643835617,2.0,Brick Face,2,1,2,0,NWAmes,1Fam,73,0.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,2.6
528435040,311872,2604 DALTON ST,1726,9416,0.5714285714285714,600.0,0.6657534246575343,3.0,Stone,2,0,1,1,Somerst,1Fam,404,1126.0,1,0,3,0.9999999999999999,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2.1
534129230,165150,2705 HOOVER AVE,1790,10400,0.42857142857142855,732.0,34.85753424657534,2.0,None,1,2,1,0,NWAmes,1Fam,147,0.0,1,0,4,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,1.6
535325350,125000,225 16TH ST,1056,13600,0.28571428571428564,1056.0,51.86849315068493,1.0,None,1,1,1,0,NAmes,1Fam,0,0.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,0,1,1,1,0,4,1,1,0,0,0,0,0,0,0,3,1.8
902408080,159500,508 CARROLL AVE,2554,10800,0.5714285714285714,718.0,117.57260273972602,2.0,None,1,1,1,0,OldTown,1Fam,191,0.0,0,0,3,0.33333333333333337,0.8333333333333333,0.33333333333333337,0,1,1,1,0,4,0,5,1,0,1,0,0,0,0,2,3.0
916455050,180500,2829 WHITE OAK DR,1312,6718,0.7142857142857142,1017.0,6.002739726027397,2.0,Brick Face,2,0,2,0,Timber,1Fam,28,250.0,0,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,3.0
909276200,160000,418 PEARSON AVE,1308,9600,0.28571428571428564,728.0,69.46301369863014,1.0,None,1,1,1,0,Crawfor,1Fam,70,0.0,2,0,2,0.6666666666666666,0.6666666666666665,0.33333333333333337,2,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2,2.2
534277060,109008,2125 FURMAN DR,907,8593,0.14285714285714285,907.0,51.53150684931507,1.0,None,1,0,1,0,NAmes,1Fam,0,0.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1.5
905107280,153000,3914 ARKANSAS DR,1034,7703,0.42857142857142855,0.0,30.350684931506848,2.0,None,1,0,4,0,Sawyer,1Fam,0,450.0,1,0,3,0.33333333333333337,0.8333333333333333,0.33333333333333337,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1,1.3
923204050,132250,3309 SOUTHDALE DR,1040,25286,0.14285714285714285,431.0,44.03013698630137,2.0,None,1,0,4,0,Mitchel,1Fam,0,633.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2.3
531376050,184900,1508 CALIFORNIA AVE,1585,7632,0.5714285714285714,784.0,1.1616438356164382,2.0,Brick Face,2,1,1,0,SawyerW,1Fam,77,0.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.4
903454010,127000,1218 N 3RD ST,1355,6882,0.42857142857142855,684.0,93.22465753424656,0.0,None,1,1,1,0,IDOTRR,1Fam,115,0.0,0,0,3,0.33333333333333337,0.6666666666666665,0.6666666666666666,0,0,1,1,0,4,0,4,1,0,0,1,0,0,0,5,0.3
535301060,142000,1907 CLARK AVE,1154,11556,0.28571428571428564,864.0,54.53150684931507,1.0,None,1,1,1,0,NAmes,1Fam,0,0.0,0,0,3,0.33333333333333337,1.0,0.9999999999999999,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,3,2.0
534453080,112000,1430 RIDGEWOOD AVE,808,5175,0.28571428571428564,404.0,49.52876712328767,1.0,None,1,0,1,0,BrkSide,1Fam,0,404.0,0,0,2,0.33333333333333337,0.8333333333333333,0.33333333333333337,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,3,1.1
535403210,135000,1604 CARROLL AVE,1105,10454,0.42857142857142855,1105.0,52.28219178082192,1.0,Stone,1,0,1,0,NAmes,1Fam,0,0.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,0,1,1,1,0,4,1,1,0,0,2,0,0,0,0,3,0.8
531382120,193500,5214 MARYLAND ST,1679,8125,0.42857142857142855,270.0,14.75890410958904,2.0,Brick Face,2,0,1,0,SawyerW,1Fam,42,1138.0,1,0,3,0.33333333333333337,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1.7
916455120,232500,2311 SUNCREST DR,1440,11202,0.7142857142857142,403.0,5.419178082191781,2.0,Brick Face,2,0,3,0,Timber,1Fam,95,1029.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,1.9
905475510,114000,310 COLORADO CIR,1298,11200,0.28571428571428564,1250.0,46.44657534246576,2.0,None,2,0,2,0,Edwards,1Fam,144,0.0,0,0,3,0.33333333333333337,0.0,0.33333333333333337,1,1,1,1,0,11,0,4,0,0,0,1,0,1,0,2,2.3
916326090,257000,2320 TIMBERLAND RD,2279,19958,0.42857142857142855,585.0,49.52876712328767,2.0,Brick Face,2,1,1,0,Timber,1Fam,138,0.0,1,0,4,0.33333333333333337,0.8333333333333333,0.6666666666666666,1,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,-2.6
909101140,117000,2812 WOOD ST,1604,10998,0.28571428571428564,984.0,68.54246575342465,2.0,None,2,0,1,0,Edwards,1Fam,68,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3,2.4
907260050,213000,5110 CLEMENS BLVD,1932,8749,0.5714285714285714,325.0,4.416438356164384,2.0,None,2,1,1,0,CollgCr,1Fam,120,654.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,1,3,1,12,0,0,0,0,0,2.1
907131090,212000,5300 NORRIS ST,1661,10667,0.5714285714285714,70.0,13.257534246575345,2.0,None,2,1,3,0,CollgCr,1Fam,61,729.0,1,0,3,0.6666666666666666,0.5,0.6666666666666666,1,0,0,0,0,1,0,0,3,0,8,0,0,0,0,0,1.7
903206160,202500,910 BROOKRIDGE AVE,1827,11737,0.42857142857142855,848.0,82.38630136986302,1.0,None,1,0,1,0,BrkSide,1Fam,78,0.0,1,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,1,1,0,4,0,3,0,0,0,0,0,0,0,3,-2.2
528222020,185101,4116 WELBECK DR,1492,9073,0.5714285714285714,738.0,0.7479452054794521,2.0,None,2,1,1,1,Gilbert,1Fam,32,0.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0.3
526352090,167000,3010 KELLOGG AVE,1277,10628,0.5714285714285714,499.0,37.271232876712325,2.0,None,1,0,4,0,NAmes,1Fam,176,778.0,1,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.4
534201280,138500,1237 24TH ST,1052,8400,0.28571428571428564,1052.0,38.86027397260274,1.0,Brick Face,1,1,3,0,NAmes,1Fam,0,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,-0.4
908102330,102000,301 ABRAHAM DR,1220,8877,0.14285714285714285,836.0,55.28493150684932,2.0,None,1,0,1,0,Edwards,1Fam,0,0.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,1,0,1,0,4,3,1,1,0,0,0,0,1,2.3
906385010,198900,5505 DURANT ST,1226,10402,0.5714285714285714,1226.0,1.3287671232876712,3.0,None,2,0,1,0,CollgCr,1Fam,36,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,-0.0
527404120,126000,3203 GARNER AVE,882,8400,0.14285714285714285,78.0,40.273972602739725,2.0,None,1,0,1,0,NAmes,1Fam,0,804.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.3
907192010,200000,5301 CLEMENS BLVD,1861,13450,0.5714285714285714,216.0,4.416438356164384,2.0,None,2,1,1,0,CollgCr,1Fam,91,700.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,10,0,0,0,0,0,4.1
527131030,278000,4239 STONE BROOKE RD,1659,5664,0.7142857142857142,343.0,9.756164383561645,2.0,None,2,0,1,0,StoneBr,TwnhsE,59,1158.0,1,0,2,0.6666666666666666,0.33333333333333326,0.9999999999999999,2,0,0,0,1,0,0,2,0,0,2,0,1,0,0,1,-1.5
527452290,145000,1401 JOHNSON ST,1387,7514,0.28571428571428564,570.0,39.69315068493151,1.0,None,1,0,2,0,NAmes,1Fam,240,373.0,1,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2.1
907250030,318000,509 SMILEY AVE,1978,10389,0.7142857142857142,296.0,7.3342465753424655,3.0,Brick Face,2,1,1,0,CollgCr,1Fam,25,1682.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,1,3,1,11,0,0,0,0,0,-0.7
909251040,146500,2322 BAKER ST,1298,6821,0.42857142857142855,651.0,86.63835616438357,1.0,None,2,0,1,0,Crawfor,1Fam,168,0.0,1,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,2,1,1,0,0,11,0,2,0,0,0,1,0,0,0,3,0.4
535377100,86900,1502 DOUGLAS AVE,720,7008,0.14285714285714285,448.0,106.23287671232876,1.0,None,1,0,1,0,OldTown,1Fam,70,0.0,0,0,1,0.33333333333333337,0.8333333333333333,0.0,0,1,1,1,0,4,1,2,0,0,1,0,0,0,0,3,1.0
528174050,213000,2910 HARRISON RD,1358,6904,0.42857142857142855,522.0,4.583561643835616,2.0,Stone,2,0,3,0,NridgHt,TwnhsE,36,836.0,1,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,-0.3
533128090,262000,2700 NORTHRIDGE CIR,1624,12461,0.7142857142857142,168.0,12.504109589041096,3.0,None,2,0,1,0,NoRidge,1Fam,306,1456.0,1,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6
533250110,217500,2869 GREENSBORO CIR,1239,11064,0.7142857142857142,560.0,13.591780821917808,2.0,None,1,1,4,0,Veenker,TwnhsE,24,670.0,1,0,1,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2.0
908186040,148000,3905 MARIGOLD DR,1072,3675,0.42857142857142855,88.0,3.416438356164384,2.0,Brick Face,1,0,4,0,Edwards,TwnhsE,28,459.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,1,0,0,1,0,2,0,4,3,1,0,0,0,0,0,1,0.4
903231050,113000,1113 MARSTON AVE,884,6120,0.28571428571428564,884.0,68.54246575342465,1.0,None,1,0,1,0,BrkSide,1Fam,136,0.0,0,0,2,0.6666666666666666,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,0,3,0,0,0,0,0,0,0,3,0.7
908152110,160500,414 WELLONS DR,1398,7200,0.42857142857142855,396.0,32.106849315068494,2.0,None,1,1,3,0,Edwards,1Fam,0,288.0,1,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,0,1,0,1,0,4,3,1,1,0,0,0,0,1,0.9
535476110,145000,1603 MEADOWLANE AVE 1605,941,8604,0.28571428571428564,0.0,31.854794520547944,2.0,Brick Face,1,0,3,0,NAmes,Duplex,40,941.0,0,0,2,0.33333333333333337,0.6666666666666665,0.6666666666666666,0,1,0,1,0,2,0,1,0,0,2,0,0,0,0,2,1.1
533250050,245500,2845 GREENSBORO CIR,1288,14963,0.7142857142857142,474.0,12.926027397260274,2.0,None,1,1,1,0,Veenker,TwnhsE,254,786.0,2,0,1,0.6666666666666666,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.8
535325340,133500,221 16TH ST,1005,11050,0.28571428571428564,1005.0,50.53150684931507,1.0,None,1,0,1,0,NAmes,1Fam,288,0.0,1,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,1,1,0,4,1,1,0,0,0,0,0,0,0,3,0.4
909475050,198000,2152 ASHMORE DR,1696,20693,0.5714285714285714,1696.0,36.10958904109589,2.0,Brick Face,2,0,1,0,Crawfor,1Fam,146,0.0,2,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,1,0,0,0,0,10,0,0,3,0,0,1,0,0,0,2,3.5
907196020,205000,5216 CLEMENS BLVD,1541,13704,0.5714285714285714,1541.0,5.002739726027397,3.0,Brick Face,2,0,1,0,CollgCr,1Fam,81,0.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,13,0,0,0,0,0,1.7
533130160,285000,2424 RIDGETOP CIR,2225,11134,0.7142857142857142,261.0,18.42739726027397,3.0,Brick Face,2,1,1,0,NoRidge,1Fam,30,1129.0,1,0,4,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2.3
535102010,175000,2729 NORTHWOOD DR,1280,10050,0.28571428571428564,191.0,41.44109589041096,2.0,Brick Face,2,0,3,0,NAmes,1Fam,40,602.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,-1.3
531475220,160000,1404 IDAHO AVE,1882,8250,0.42857142857142855,0.0,28.34794520547945,2.0,None,2,0,0,0,SawyerW,Duplex,0,0.0,2,0,4,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-0.5
527325070,272000,1904 BUCHANAN DR,2872,12227,0.42857142857142855,434.0,31.51780821917808,2.0,Brick Face,2,1,1,0,NWAmes,1Fam,282,896.0,1,0,4,0.33333333333333337,0.6666666666666665,0.33333333333333337,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,-0.1
902134100,78000,321 9TH ST,899,6756,0.28571428571428564,481.0,98.73424657534248,1.0,None,1,0,1,0,OldTown,1Fam,96,0.0,0,0,2,0.33333333333333337,0.5,0.33333333333333337,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3,2.2
902111010,111500,412 10TH ST,844,5633,0.28571428571428564,844.0,81.55068493150685,1.0,None,1,0,1,0,OldTown,1Fam,204,0.0,0,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3,-0.2
535381040,142900,1311 KELLOGG AVE,2377,10410,0.14285714285714285,1313.0,94.47945205479452,2.0,None,2,0,1,0,OldTown,1Fam,432,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.6666666666666666,0,1,1,1,0,4,0,2,0,0,0,0,0,0,0,3,4.0
910202060,125500,109 S MAPLE AVE,1154,5436,0.14285714285714285,796.0,88.3890410958904,1.0,None,1,0,1,0,IDOTRR,1Fam,96,0.0,0,0,3,0.33333333333333337,0.8333333333333333,0.6666666666666666,0,0,1,1,0,4,1,4,2,0,0,0,0,0,0,2,-0.6
535477180,125500,1308 MEADOWLANE AVE,864,6600,0.28571428571428564,754.0,45.945205479452056,1.0,None,1,0,1,0,NAmes,1Fam,0,110.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,2,-0.6
528429120,423000,2422 DALTON CIR,2097,20896,0.7142857142857142,356.0,1.0,3.0,None,1,1,2,1,Somerst,1Fam,267,1721.0,1,0,1,0.6666666666666666,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,-0.7
528439010,247000,2625 YORKSHIRE ST,1460,10037,0.7142857142857142,794.0,2.5835616438356164,2.0,None,2,0,1,0,Somerst,1Fam,20,666.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.2
906223110,226500,1018 VERMONT CT,1626,9938,0.5714285714285714,331.0,14.257534246575345,2.0,Brick Face,2,1,1,0,SawyerW,1Fam,40,1271.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,1.6
528358010,260400,3127 ASPEN RD,1720,10593,0.5714285714285714,801.0,14.172602739726027,2.0,Brick Face,2,0,1,0,NoRidge,1Fam,210,919.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2
532378160,135000,3815 ONTARIO ST,1236,6993,0.28571428571428564,912.0,45.44383561643836,1.0,None,1,0,1,0,Sawyer,1Fam,0,0.0,1,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1,1.5
531450040,175900,1309 KENTUCKY AVE,1603,7153,0.42857142857142855,374.0,14.506849315068491,2.0,None,2,1,1,0,SawyerW,1Fam,124,387.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.3
903204095,79500,1209 NORTHWESTERN AVE,935,9100,0.28571428571428564,742.0,78.63561643835617,1.0,None,1,0,1,0,BrkSide,1Fam,0,0.0,0,0,2,0.33333333333333337,0.5,0.33333333333333337,0,0,1,1,0,4,0,3,0,0,0,0,0,0,0,3,4.5
527182170,207500,3908 STONE BROOKE CIR,2090,5062,0.5714285714285714,362.0,23.68219178082192,2.0,None,2,0,2,0,StoneBr,TwnhsE,0,828.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1,2.0
905105040,115000,1001 ARIZONA AVE,897,8665,0.28571428571428564,876.0,39.02739726027397,1.0,Brick Face,1,0,2,0,Sawyer,1Fam,0,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1,1.6
528477020,249700,2617 KINGSTON DR,1656,11096,0.7142857142857142,1632.0,1.4958904109589042,3.0,None,2,0,3,0,Somerst,1Fam,146,24.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.8
905202210,164000,3616 ROSS RD,1000,13050,0.28571428571428564,150.0,43.276712328767125,2.0,None,1,0,3,0,ClearCr,1Fam,148,850.0,2,0,1,0.33333333333333337,0.5,0.33333333333333337,1,1,1,1,0,1,0,4,0,0,0,0,0,1,0,1,2.0
903425190,220000,609 NORTHWESTERN AVE,2486,33120,0.42857142857142855,1595.0,44.778082191780825,2.0,None,2,0,1,0,OldTown,1Fam,0,0.0,1,0,5,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3,0.9
535150210,135000,2013 CLARK AVE,1098,7390,0.28571428571428564,196.0,53.53424657534247,1.0,Brick Face,1,0,1,0,NAmes,1Fam,0,902.0,0,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1.7
535453160,133700,1426 MAXWELL AVE,1040,7560,0.28571428571428564,1040.0,47.52876712328767,1.0,None,1,0,1,0,NAmes,1Fam,252,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,1,1,0,4,0,1,0,0,2,0,0,0,0,2,-0.0
535353130,112500,625 13TH ST,924,15783,0.28571428571428564,924.0,55.45205479452055,1.0,None,1,0,1,0,OldTown,1Fam,324,0.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3,1.5
535456070,150000,1308 STAFFORD AVE,1588,7200,0.28571428571428564,398.0,53.2,2.0,None,1,1,2,0,NAmes,1Fam,0,370.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,0,1,1,1,0,4,0,2,0,0,1,0,0,0,0,3,0.6
908250090,99000,3505 COY ST,930,9520,0.14285714285714285,911.0,55.367123287671234,1.0,Stone,1,0,1,0,Edwards,1Fam,0,0.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,1,0,0,1,0,12,0,4,3,1,0,0,0,0,0,1,0.7
527452070,146300,2951 NORTHWESTERN AVE,1069,4043,0.42857142857142855,342.0,31.51780821917808,2.0,None,2,0,1,0,NPkVill,TwnhsE,280,727.0,1,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0.7
902325100,155000,802 BURNETT AVE,2104,6300,0.5714285714285714,1226.0,96.56164383561644,2.0,None,2,0,1,0,OldTown,1Fam,429,0.0,0,0,5,0.33333333333333337,0.5,0.33333333333333337,0,1,1,1,0,4,0,5,1,0,0,0,0,0,0,3,1.7
921126030,298751,3217 RED FOX RD,1728,11449,0.7142857142857142,873.0,1.0,2.0,None,2,0,3,0,Timber,1Fam,276,1011.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,-1.7
905401060,256000,519 OLIVER CIR,1663,53227,0.14285714285714285,1364.0,54.2,2.0,None,1,0,4,0,ClearCr,1Fam,137,0.0,2,0,2,0.33333333333333337,0.5,0.6666666666666666,1,1,1,1,0,3,0,4,0,0,0,0,0,1,0,1,-4.0
916402125,176000,2513 WHITE OAK DR,1137,13811,0.42857142857142855,132.0,19.50958904109589,2.0,Brick Face,2,0,1,0,Timber,1Fam,0,980.0,1,0,2,0.33333333333333337,0.5,0.6666666666666666,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,1.8
531452010,120000,1302 INDIANA AVE,1217,10762,0.42857142857142855,626.0,29.26849315068493,1.0,None,1,1,1,0,SawyerW,TwnhsE,28,0.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2.4
528363070,321000,3202 ASPEN RD,2494,10236,0.7142857142857142,910.0,12.421917808219176,3.0,Brick Face,2,1,4,0,NoRidge,1Fam,95,380.0,1,0,4,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.1
533208090,190000,2732 NORTHRIDGE LN,1680,3515,0.5714285714285714,840.0,6.005479452054795,2.0,None,2,1,1,0,Somerst,TwnhsE,111,0.0,0,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6
534401130,174900,1317 COOLIDGE DR,1165,9020,0.42857142857142855,588.0,42.35890410958904,2.0,Brick Face,1,1,4,0,NAmes,1Fam,129,539.0,0,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0.3
910203230,85000,304 S RIVERSIDE DR,641,7030,0.14285714285714285,641.0,81.21643835616439,1.0,None,1,0,1,0,IDOTRR,1Fam,70,0.0,0,0,2,0.33333333333333337,0.5,0.0,0,0,1,0,0,5,0,4,2,0,0,1,0,0,0,3,0.5
907420090,164990,922 POE AVE,1310,8767,0.5714285714285714,1286.0,1.4958904109589042,2.0,None,2,0,3,1,CollgCr,1Fam,0,24.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,12,0,0,0,0,0,2.9
