,PID,GrLivArea,SalePrice,LotArea,Neighborhood,FullBath,BedroomAbvGr,OverallQual
2067,903455030,1308,120000,10320,IDOTRR,2,2,5
2068,908275090,1346,112000,11767,Edwards,1,2,4
2069,528120110,2098,275500,10240,NridgHt,2,3,8
2070,535450100,1521,147500,12144,NAmes,1,3,4
2071,527301010,1621,202500,14145,NWAmes,2,3,7
2072,535302200,972,122500,10895,NAmes,1,3,5
2073,909252220,1264,147500,15564,Crawfor,1,3,6
2074,923227030,1160,152500,17979,Mitchel,1,3,5
2075,527107240,1511,185000,11207,Gilbert,2,3,6
2076,916226030,1501,241500,4084,Timber,2,2,7
2077,909178160,1489,139500,9900,SWISU,2,3,6
2078,906201022,1442,179900,10357,SawyerW,2,3,7
2079,908102020,1436,98000,8777,Edwards,2,3,4
2080,531380080,2110,205000,8880,SawyerW,2,3,7
2081,527376100,1350,165000,10140,NWAmes,2,3,6
2082,905200280,1920,172500,13650,Sawyer,2,4,5
2083,535402140,1651,172000,10090,NAmes,2,4,7
2084,905101100,1020,94000,6342,Sawyer,1,2,5
2085,527226020,1474,115000,31220,Gilbert,1,3,6
2086,535451230,1048,98300,7200,NAmes,1,3,5
2087,528360050,3500,584500,17242,NoRidge,3,4,9
2088,907265010,1870,211000,11250,CollgCr,2,3,7
2089,531375140,1094,149000,12450,SawyerW,1,3,5
2090,535125060,2157,226000,14200,NAmes,2,4,7
2091,908186060,1072,145000,3675,Edwards,1,2,5
2092,526351030,1414,176500,11029,NAmes,1,3,6
2093,535451100,1238,102000,7200,NAmes,1,3,5
2094,905451050,1488,135000,12048,Edwards,1,3,5
2095,905226080,1302,165250,6960,Sawyer,1,2,7
2096,924151050,2000,188000,9627,Mitchel,2,3,7
2097,903232190,1040,123900,6240,BrkSide,1,2,5
2098,905103130,1064,153600,11327,Sawyer,1,3,5
2099,902427140,968,104500,8626,OldTown,1,2,4
2100,535152050,1480,214000,8197,NAmes,2,3,7
2101,907262070,1640,183000,7226,CollgCr,2,3,7
2102,527327080,1574,190000,18800,NWAmes,2,3,6
2103,527146030,1616,236500,5389,StoneBr,2,2,8
2104,903427120,1768,155000,8094,OldTown,2,3,6
2105,533352075,2620,190000,18890,Sawyer,2,4,5
2106,907265030,1654,230000,8125,CollgCr,2,3,7
2107,531380110,1721,201000,8462,SawyerW,2,3,6
2108,903232100,1426,131750,6240,BrkSide,1,3,5
2109,909428180,1560,201000,25485,Crawfor,1,3,6
2110,534476150,1644,167000,9600,NAmes,1,3,6
2111,527378010,1103,155000,10000,NWAmes,2,3,6
2112,924100040,1567,196000,9819,Mitchel,2,2,6
2113,909275020,1958,145000,7136,Crawfor,2,4,6
2114,909101190,2230,118500,6204,SWISU,1,5,4
2115,903206120,2068,209500,7793,BrkSide,1,3,7
2116,904301410,1032,125000,8250,Edwards,1,2,5
2117,907295040,1341,246900,17227,CollgCr,1,1,8
2118,907176010,1771,215700,13142,CollgCr,2,3,6
2119,905100060,999,130000,11235,Sawyer,1,3,5
2120,532376110,912,129000,7791,Sawyer,1,3,5
2121,914460020,1392,215000,10000,Mitchel,2,3,5
2122,528188020,1405,173000,3480,NridgHt,2,2,7
2123,527454200,1456,146000,2280,NPkVill,2,3,6
2124,528482030,2443,265000,10625,Somerst,2,4,6
2125,907280100,1668,285000,11248,CollgCr,2,3,9
2126,527110080,1470,177000,13869,Gilbert,2,3,6
2127,528118090,2790,460000,12539,NridgHt,2,4,10
2128,535105110,1254,158500,9600,NAmes,1,3,6
2129,526354020,1851,192100,11727,NAmes,2,3,7
2130,535477130,1812,169500,7590,NAmes,2,4,5
2131,905452070,864,99600,9350,Edwards,1,2,5
2132,906378110,1468,239900,9178,CollgCr,2,3,8
2133,909426090,1523,158000,15600,Crawfor,2,3,5
2134,533236090,2393,345000,3951,Somerst,2,2,10
2135,908275280,1393,135500,16466,Edwards,1,3,5
2136,903228090,1013,113000,5000,BrkSide,1,3,6
2137,531385070,1349,179000,8450,SawyerW,2,3,7
2138,916403040,1240,174000,10331,Timber,2,3,7
2139,527356050,1620,152000,10793,NWAmes,2,4,5
2140,527166030,1632,176500,9084,Gilbert,2,3,7
2141,907290230,848,155900,4435,CollgCr,1,1,6
2142,528186050,1577,280000,7841,NridgHt,2,2,9
2143,535452120,1507,127000,7910,NAmes,2,4,5
2144,528482130,2094,263000,9375,Somerst,2,4,7
2145,534403050,1092,145000,8250,NAmes,1,3,6
2146,533244030,1848,254000,7379,Somerst,2,3,8
2147,528365080,2197,287500,10010,NoRidge,2,4,7
2148,902206090,1182,120000,9576,OldTown,1,3,6
2149,909425010,1954,311500,15660,Crawfor,1,3,7
2150,916384080,1484,265900,9037,Timber,2,2,8
2151,909101330,498,35000,8088,Edwards,1,1,2
2152,535380110,672,86900,5400,OldTown,1,2,4
2153,903236010,1285,127000,8635,BrkSide,1,2,5
2154,905101200,1029,118500,7943,Sawyer,1,3,4
2155,531375110,1114,159000,13695,SawyerW,1,3,5
2156,907405030,1700,200000,9135,CollgCr,2,3,6
2157,908276230,948,119000,8190,Edwards,1,3,4
2158,909256060,1639,115000,10480,SWISU,1,3,6
2159,527108030,2064,250000,13128,Gilbert,2,4,8
2160,906475100,1643,195000,11500,ClearCr,2,2,6
2161,907275010,1513,220000,15750,CollgCr,2,2,8
2162,527404100,950,119500,9758,NAmes,1,3,5
2163,905403150,1094,155000,10452,Edwards,1,3,6
2164,533350120,1671,290000,16280,Veenker,3,3,8
2165,909254010,1228,137000,7155,Crawfor,1,3,7
2166,533221040,1512,180000,2998,Somerst,2,2,6
2167,902401120,2775,325000,13500,OldTown,3,3,10
2168,533254050,1740,241600,15417,Veenker,1,2,7
2169,535178120,1382,153000,8750,NAmes,1,3,5
2170,527403020,1056,142000,8450,NAmes,1,3,5
2171,916125360,1687,160000,57200,Timber,1,3,5
2172,909277040,1938,198000,11700,Crawfor,2,4,5
2173,527302175,1586,181000,17043,NWAmes,2,3,6
2174,905101490,1121,139000,8816,Sawyer,1,3,5
2175,907227100,875,117000,7200,CollgCr,1,3,4
2176,911370510,1646,246000,3811,Crawfor,2,2,8
2177,907414030,1414,185500,8773,CollgCr,2,3,7
2178,909275110,1718,238000,7230,Crawfor,2,4,7
2179,905200260,1774,165000,15400,Sawyer,2,4,5
2180,902105130,672,64000,4800,OldTown,1,2,5
2181,534453140,906,87000,4882,BrkSide,1,2,4
2182,907203070,876,127000,7480,CollgCr,1,3,5
2183,910226040,1955,165500,9000,IDOTRR,2,4,5
2184,905451410,1057,137000,10519,Edwards,1,3,5
2185,907295020,1493,208900,13125,CollgCr,2,3,6
2186,533250190,1494,279700,9466,Veenker,1,1,8
2187,527450010,1092,105500,2760,BrDale,1,3,6
2188,906385020,1222,187000,7360,CollgCr,2,2,7
2189,902109140,1960,124500,7596,OldTown,2,4,5
2190,534403100,1350,168500,9020,NAmes,1,3,6
2191,535453080,1040,152000,7500,NAmes,1,3,5
2192,528250100,1430,180000,7750,Gilbert,2,3,7
2193,907130100,1764,231500,15426,CollgCr,2,3,6
2194,535152280,1364,132000,8400,NAmes,1,3,5
2195,528166090,2452,445000,15274,NridgHt,2,3,9
2196,528480040,1953,252000,10574,Somerst,2,3,8
2197,535300040,1216,129500,10050,NAmes,1,3,5
2198,533215070,1557,305000,4109,Somerst,2,2,9
2199,527451520,987,94500,1680,BrDale,1,2,6
2200,905475270,864,118000,5400,SWISU,1,3,5
2201,908102030,796,85000,8777,Edwards,1,2,5
2202,923125030,1600,81500,31250,Mitchel,1,3,1
2203,909177100,2650,160000,7200,SWISU,3,6,4
2204,902302150,2337,90000,13600,OldTown,2,5,5
2205,907201160,1388,157500,8340,CollgCr,1,3,6
2206,527453060,1456,148500,2280,NPkVill,2,3,6
2207,905225020,2654,158000,16779,Sawyer,3,4,5
2208,528181010,1367,192000,12304,NridgHt,2,2,7
2209,917425190,1572,186700,35133,Timber,1,3,5
2210,528180130,1456,248500,6472,NridgHt,2,2,9
2211,531363030,1141,152000,7500,SawyerW,1,3,7
2212,902102060,1539,157500,10440,OldTown,2,3,5
2213,923229040,1008,153500,9129,Mitchel,1,1,5
2214,903450110,816,110000,8472,IDOTRR,1,2,5
2215,909256020,1288,112000,6191,SWISU,1,4,5
2216,533221110,1512,177000,2980,Somerst,2,2,6
2217,526355080,2704,345000,13860,NAmes,2,4,8
2218,907181120,1652,207500,8998,CollgCr,2,3,7
2219,903234160,986,102000,6180,BrkSide,1,2,6
2220,535454030,1040,81400,8544,NAmes,2,2,3
2221,534152070,1891,212500,18837,NWAmes,3,3,6
2222,905106170,864,137250,7832,Sawyer,1,2,5
2223,909257050,2080,234000,10918,Crawfor,1,3,7
2224,534252060,1728,119000,10624,NAmes,2,6,5
2225,903200080,1576,223500,21384,BrkSide,1,3,5
2226,907126010,1040,152000,12464,CollgCr,1,3,5
2227,908154040,1698,320000,13286,Edwards,2,3,9
2228,907285020,2034,219500,9375,CollgCr,2,3,7
2229,902109130,1701,94550,7627,OldTown,2,4,4
2230,903450060,1818,169500,7758,IDOTRR,1,4,7
2231,916455010,1756,204000,9303,Timber,2,3,6
2232,535152070,1144,143000,8163,NAmes,1,3,5
2233,902206270,1798,137000,9639,OldTown,2,4,4
2234,534427090,1095,140000,10382,NAmes,1,2,6
2235,909279040,1180,137500,11600,Crawfor,1,2,4
2236,533130020,1923,190000,10186,NoRidge,2,3,7
2237,527455270,892,110000,9477,NAmes,1,3,5
2238,526302110,882,124500,13008,NAmes,1,2,6
2239,905401100,1867,190000,10708,ClearCr,1,2,5
2240,903227150,1453,132000,6360,BrkSide,1,3,5
2241,534251320,1328,143000,9790,NWAmes,1,3,6
2242,909100080,1296,104000,4853,SWISU,2,2,5
2243,905200160,1006,80000,9000,Sawyer,1,3,5
2244,914478020,918,148000,8750,Mitchel,1,3,7
2245,527451650,1302,119500,1680,BrDale,2,3,5
2246,528142150,1760,269500,12878,NridgHt,2,3,7
2247,531452210,1320,150000,9019,SawyerW,2,3,6
2248,528168030,2400,290000,13262,NridgHt,3,4,8
2249,923202105,1430,173500,10114,Mitchel,2,3,5
2250,911103060,1991,119600,8250,IDOTRR,2,4,5
2251,534401190,1136,140000,9200,NAmes,1,3,6
2252,907175100,1779,197900,10400,CollgCr,2,3,7
2253,902110010,967,99900,3153,OldTown,1,2,5
2254,534431020,908,138500,12172,NAmes,1,2,5
2255,908186080,1072,145500,3675,Edwards,1,2,6
2256,903233030,1281,132500,6120,BrkSide,1,2,5
2257,902406070,1521,146500,9720,OldTown,1,4,6
2258,532354010,970,132500,8480,Sawyer,1,2,5
2259,916380070,1620,315500,12898,Timber,2,2,9
2260,903425420,838,130000,10267,BrkSide,1,2,6
2261,907227030,864,133500,15523,CollgCr,1,3,5
2262,910205120,1107,110000,9140,IDOTRR,1,2,6
2263,906201120,1433,270000,11980,SawyerW,1,1,7
2264,923251080,1188,157900,26142,Mitchel,1,3,5
2265,534451080,720,72500,6627,BrkSide,1,2,3
2266,902103090,1657,111500,5520,OldTown,1,4,4
2267,909428240,1906,224000,17500,Crawfor,1,3,6
2268,528120130,2331,379000,12151,NridgHt,2,3,9
2269,907255030,1947,274000,9720,CollgCr,2,3,9
2270,908102270,1486,167000,9937,Edwards,1,3,5
2271,909100150,1292,108000,5142,Edwards,1,3,4
2272,903231060,800,60000,6120,BrkSide,1,1,2
2273,923201020,1264,169000,15300,Mitchel,1,2,5
2274,534429150,1576,174500,11475,NAmes,1,4,6
2275,534129060,1620,215000,15387,NWAmes,2,4,7
2276,534151090,1594,188500,9547,NWAmes,2,2,7
2277,910204050,2168,123000,8660,IDOTRR,2,5,5
2278,535457040,1800,141000,8000,NAmes,2,6,5
2279,903426200,1560,159900,12900,OldTown,1,3,6
2280,535383070,1374,105000,5400,OldTown,1,2,4
2281,535353180,2640,180000,22136,OldTown,2,5,5
2282,908128050,1181,137500,10012,Edwards,2,3,4
2283,528429050,1574,232000,11957,Somerst,2,3,8
2284,527455240,892,100000,7150,NAmes,1,3,5
2285,906476030,1688,200000,12798,ClearCr,2,4,6
2286,909254140,694,90350,4280,Crawfor,1,2,5
2287,527359030,1444,159900,10400,NWAmes,2,2,6
2288,533251110,2362,255000,12000,Veenker,2,3,7
2289,908178050,2314,229000,11060,Edwards,2,3,7
2290,923225040,1060,129900,4224,MeadowV,1,3,5
2291,916455110,1146,187500,9590,Timber,2,3,7
2292,531452050,752,125000,7175,SawyerW,1,2,6
2293,905351045,1700,148400,1700,ClearCr,2,2,7
2294,905100030,1382,148000,11235,Sawyer,1,3,4
2295,909101100,1298,122000,8212,Edwards,1,3,5
2296,902201130,1183,120000,6000,OldTown,1,2,3
2297,527162140,2299,204000,7500,Gilbert,3,5,6
2298,527108040,1801,239900,10463,Gilbert,2,3,8
2299,534476080,1150,144000,9600,NAmes,1,2,5
2300,902404010,1559,153500,8100,OldTown,1,2,5
2301,902328040,1484,128000,6300,OldTown,2,3,6
2302,908102060,640,84900,8777,Edwards,1,2,3
2303,533250130,1494,270000,9549,Veenker,1,2,8
2304,535380010,1595,155500,7200,OldTown,2,3,6
2305,532353130,980,135000,7064,Sawyer,1,3,5
2306,531363050,1158,143500,7500,SawyerW,1,3,6
2307,908154080,3820,284700,47007,Edwards,3,5,5
2308,534455030,1496,141500,9600,NAmes,2,3,5
2309,905352180,2060,211000,10029,ClearCr,2,4,6
2310,916382100,2036,410000,13438,Timber,2,3,9
2311,906201130,2132,316600,12327,SawyerW,1,1,8
2312,534125210,1193,146500,13110,NWAmes,2,2,5
2313,535126140,1988,227000,14670,NAmes,2,4,6
2314,535126010,2142,193500,13000,NAmes,2,4,6
2315,533252040,1694,318750,14694,Veenker,2,2,8
2316,527356060,1552,179900,11475,NWAmes,2,3,6
2317,535151020,936,141000,8760,NAmes,1,2,6
2318,528294050,1430,168000,7848,Gilbert,2,3,7
2319,923205015,1344,166500,11875,Mitchel,2,3,5
2320,527183060,1337,188500,5950,StoneBr,2,2,8
2321,904351280,1355,127500,10106,Edwards,2,4,5
2322,912251110,810,57625,21780,IDOTRR,1,1,2
2323,914465020,2052,251000,10125,Mitchel,2,3,8
2324,916386060,1444,174000,9802,Timber,2,3,5
2325,528250020,1489,192000,8965,Gilbert,2,3,7
2326,532476080,2503,300000,19522,Veenker,2,3,7
2327,527453070,1055,137500,2280,NPkVill,2,2,7
2328,902134120,1447,103000,10134,OldTown,1,3,5
2329,903452090,1330,116500,7518,IDOTRR,1,3,5
2330,533212110,1223,147400,2544,Somerst,2,2,7
2331,902301060,1510,87500,9600,OldTown,2,3,4
2332,534276040,864,127500,9100,NAmes,1,2,6
2333,909280070,1671,218000,8170,Crawfor,2,4,7
2334,527451640,987,118000,1680,BrDale,1,2,6
2335,916460070,1403,202000,8098,Timber,2,2,6
2336,528120150,2473,317000,9591,NridgHt,2,4,8
2337,902125160,747,80000,4608,OldTown,1,2,4
2338,535154130,988,149500,9240,NAmes,2,3,6
2339,527165230,1187,185000,7980,Gilbert,2,3,6
2340,907412090,1234,179900,11049,CollgCr,2,3,8
2341,528228465,1266,159895,3182,Blmngtn,2,2,7
2342,907126050,990,143000,9757,CollgCr,1,3,5
2343,906204230,1802,218000,12361,SawyerW,2,3,6
2344,903233220,1324,110000,6120,BrkSide,1,3,5
2345,528280150,1430,170000,9967,Gilbert,2,3,7
2346,527403040,1026,156000,7930,NAmes,1,3,6
2347,533253090,1226,190000,3874,Greens,1,1,8
2348,528180080,1565,282500,5911,NridgHt,2,2,9
2349,528118020,2452,309000,13418,NridgHt,3,4,8
2350,534477030,2136,137900,10680,NAmes,2,4,5
2351,532353020,980,110000,9750,Sawyer,1,3,5
2352,527162120,1636,191000,7500,Gilbert,2,3,6
2353,903425110,1710,140000,10300,OldTown,2,3,7
2354,907285010,1939,227000,11250,CollgCr,2,3,7
2355,907192150,1668,180000,11317,CollgCr,2,3,7
2356,532353050,912,144000,12968,Sawyer,1,2,5
2357,528280230,2054,244000,12224,Gilbert,2,3,6
2358,907280090,1992,211000,15295,CollgCr,2,3,7
2359,531450090,1294,179200,7153,SawyerW,2,3,6
2360,905351089,1291,173000,2887,ClearCr,1,2,6
2361,905452120,1269,134500,9360,Edwards,1,3,6
2362,923275080,1003,142500,7937,Mitchel,1,3,6
2363,908275200,768,125000,8172,Edwards,1,2,4
2364,904352190,1680,114900,6048,SWISU,2,2,5
2365,923275090,923,119500,6951,Mitchel,1,3,5
2366,923425030,887,124500,10447,Mitchel,1,3,5
2367,527256120,2000,470000,18261,StoneBr,2,3,9
2368,534202130,912,147000,8872,NAmes,1,2,5
2369,527450250,987,100000,1680,BrDale,1,2,6
2370,903232170,912,80500,6240,BrkSide,1,2,4
2371,531369020,1512,203000,10141,SawyerW,2,3,8
2372,906380220,1254,221800,10324,CollgCr,2,2,8
2373,902106120,1022,89500,4480,OldTown,1,2,5
2374,535325450,884,142000,15428,NAmes,1,2,5
2375,527402060,1054,151000,9750,NAmes,1,3,6
2376,909426080,2177,215000,15600,Crawfor,2,5,5
2377,527165020,1472,160000,10784,Gilbert,2,3,7
2378,916403130,2514,250000,11170,Timber,2,4,7
2379,527162130,1804,189000,7500,Gilbert,2,3,7
2380,535450070,1268,133000,12144,NAmes,1,3,5
2381,905107310,1034,149900,8014,Sawyer,1,3,6
2382,902104020,1416,156500,9600,OldTown,1,3,6
2383,905109130,2260,328000,14000,ClearCr,2,3,7
2384,527146010,1734,239500,8013,StoneBr,2,2,8
2385,527107090,1384,177900,14137,Gilbert,2,3,5
2386,535152250,1314,145000,8400,NAmes,1,3,5
2387,902401010,1111,116900,5700,OldTown,1,2,7
2388,528363130,2622,325000,12256,NoRidge,2,3,8
2389,534201250,1770,155000,8640,NAmes,1,4,5
2390,527455100,1456,144000,2179,NPkVill,2,3,6
2391,528240050,1720,188000,8010,Gilbert,2,3,7
2392,906424010,1511,225000,11454,SawyerW,2,3,8
2393,535456020,1150,141000,7945,NAmes,1,3,5
2394,535125090,1986,205000,13600,NAmes,2,3,7
2395,905477050,1347,107500,7000,Edwards,1,3,5
2396,923228370,1092,85500,1890,MeadowV,1,3,4
2397,535425010,2978,242000,11275,NAmes,2,5,7
2398,907425030,848,149000,4438,CollgCr,1,1,6
2399,909254100,1461,135000,7155,Crawfor,1,3,6
2400,533253210,1226,206000,3880,Greens,1,1,8
2401,908203090,876,85000,6410,Edwards,1,3,4
2402,907255060,1786,300000,14860,CollgCr,2,3,8
2403,528366040,2799,315000,12585,NoRidge,2,3,8
2404,534127080,2411,240050,8000,NWAmes,2,4,6
2405,528228455,1220,180000,3182,Blmngtn,2,2,7
2406,535380140,1436,139000,10836,OldTown,1,3,5
2407,527163070,1470,185000,9765,Gilbert,2,3,6
2408,907130110,1499,187000,12438,CollgCr,2,3,6
2409,528116030,1850,326000,16033,NridgHt,2,3,9
2410,902106040,1641,178000,9600,OldTown,1,3,7
2411,527190050,1767,239000,5306,StoneBr,2,2,7
2412,903231030,1573,133000,6120,BrkSide,1,3,4
2413,903231080,1136,123000,6240,BrkSide,1,2,4
2414,902327040,1652,139000,10800,OldTown,2,4,5
2415,535303050,1375,140000,11310,NAmes,1,2,6
2416,909251170,1608,137450,6171,SWISU,2,3,6
2417,914478110,2048,170000,12760,Mitchel,3,5,6
2418,902326060,1912,163000,10800,OldTown,2,3,6
2419,923225310,988,105000,1974,MeadowV,1,2,4
2420,528429090,1905,320000,11670,Somerst,2,3,9
2421,527359080,1935,197900,12384,NWAmes,2,3,7
2422,535303030,1790,180000,14250,NAmes,2,3,6
2423,914475020,1118,171000,9880,Mitchel,1,3,6
2424,903454060,1092,55000,5600,IDOTRR,2,3,4
2425,528120160,1713,274900,9591,NridgHt,2,3,8
2426,923252100,816,128500,6490,Mitchel,1,2,5
2427,905426030,1518,260000,19550,Edwards,1,2,5
2428,535476360,1851,187000,9760,NAmes,2,3,6
2429,528364110,2531,290000,12257,NoRidge,2,4,8
2430,532376180,909,116000,8450,Sawyer,1,3,5
2431,907250020,1795,230000,9742,CollgCr,2,3,8
2432,528235010,1432,188500,7795,Gilbert,2,3,7
2433,528142130,1629,284000,10655,NridgHt,2,3,8
2434,905475150,1148,123500,6420,Edwards,1,2,5
2435,902105020,2792,256000,10440,OldTown,2,5,6
2436,527165130,1167,173000,9248,Gilbert,2,3,6
2437,902202150,1387,93000,6000,OldTown,2,3,5
2438,527105030,1604,195500,9978,Gilbert,2,3,6
2439,535152200,1176,136500,8856,NAmes,1,3,5
2440,907410080,1484,213000,8400,CollgCr,2,3,7
2441,916386080,1394,167500,9735,Timber,2,3,5
2442,534479240,1728,137000,9462,NAmes,1,3,5
2443,916386040,1442,172500,9802,Timber,2,3,5
2444,527161040,1382,177500,8923,Gilbert,2,3,7
2445,528490070,1653,209000,8127,Somerst,2,3,7
2446,909175050,2192,179500,8400,SWISU,2,4,5
2447,908275040,1678,119900,10926,Edwards,2,6,5
2448,534104090,1929,226000,7050,Somerst,2,3,7
2449,528218090,1456,184000,10928,Gilbert,2,3,7
2450,532378110,1040,127000,6897,Sawyer,1,3,5
2451,527355280,1686,207500,10240,NWAmes,2,3,6
2452,535151040,1144,150000,8760,NAmes,1,3,5
2453,910203090,1200,119000,8155,IDOTRR,1,4,5
2454,535151080,1008,135000,9723,NAmes,1,2,6
2455,923228390,1092,75190,1890,MeadowV,1,3,4
2456,527405180,864,124500,8120,NAmes,1,3,4
2457,923225300,1092,83500,1974,MeadowV,1,3,4
2458,923230180,768,129500,7244,Mitchel,1,2,5
2459,527256030,2234,441929,14082,StoneBr,1,1,8
2460,528188040,1405,171750,3136,NridgHt,2,2,7
2461,902125120,1047,100000,10800,OldTown,1,2,4
2462,534202170,1568,143000,9600,NAmes,1,3,5
2463,905477010,1124,93000,8335,Edwards,1,3,5
2464,923226250,1092,76000,1476,MeadowV,1,3,4
2465,907203010,864,128500,9560,CollgCr,1,3,5
2466,535351050,1363,164900,14559,NAmes,1,2,5
2467,906420130,2097,228000,11228,SawyerW,2,3,7
2468,534428020,1100,141000,12493,NAmes,1,3,4
2469,907192020,1690,190550,9543,CollgCr,2,3,7
2470,528386040,3238,410000,14720,NoRidge,2,4,8
2471,902406090,1795,131500,12150,OldTown,2,4,5
2472,535353050,1647,153000,9532,NAmes,1,3,4
2473,532376080,984,126000,9308,Sawyer,1,3,5
2474,903231130,875,105000,6120,BrkSide,1,2,5
2475,527455080,1456,138000,2364,NPkVill,2,3,6
2476,528250010,1394,165500,11950,Gilbert,2,3,7
2477,909101010,1196,110000,12354,Edwards,1,3,6
2478,909275050,1502,149000,7200,Crawfor,1,3,7
2479,527302060,1479,176000,12090,NWAmes,2,3,7
2480,534450110,666,64500,5000,BrkSide,1,2,3
2481,535382130,1466,170000,10800,OldTown,2,3,5
2482,535105030,1144,139950,7875,NAmes,1,3,5
2483,533253050,1036,188000,3640,Greens,1,1,8
2484,528138060,1535,214000,10171,NridgHt,2,3,7
2485,535377070,715,68000,10914,NAmes,1,2,3
2486,905201120,1383,165000,13284,Sawyer,1,3,5
2487,923204150,1824,139000,9400,Mitchel,2,4,6
2488,907135040,1097,145000,10859,CollgCr,1,3,5
2489,903204040,1612,128500,5830,BrkSide,1,3,5
2490,905100080,1452,158450,11235,Sawyer,1,2,5
2491,910202100,816,120500,5890,IDOTRR,1,2,6
2492,903454100,1969,141000,6876,IDOTRR,2,4,6
2493,528292020,2035,222500,9505,Gilbert,2,3,7
2494,903231070,1176,114500,6240,BrkSide,1,3,6
2495,528110010,2296,451950,13478,NridgHt,2,3,10
2496,528228325,1557,234000,3196,Blmngtn,2,2,7
2497,534401110,1209,159000,9900,NAmes,1,3,5
2498,908226130,924,80000,12180,Edwards,1,2,4
2499,534252090,999,178400,12122,NAmes,1,3,7
2500,902330090,2454,185000,13500,OldTown,2,3,7
2501,535354070,1200,129900,9600,NAmes,1,3,5
2502,916326010,1707,228000,16669,Timber,2,2,8
2503,905200380,872,105000,17529,Sawyer,1,2,5
2504,902406030,960,125000,9750,OldTown,1,3,5
2505,535354200,1824,146000,12436,NAmes,2,5,5
2506,923226150,1652,146500,11836,Mitchel,2,4,5
2507,903234050,1068,109500,6120,OldTown,1,2,6
2508,532353030,1211,144000,9240,Sawyer,1,2,5
2509,534431070,1556,172500,17360,NAmes,2,3,6
2510,528435050,1702,275500,10130,Somerst,2,3,8
2511,528482040,1662,291000,10625,Somerst,2,3,7
2512,904101070,3086,200500,18030,ClearCr,3,3,5
2513,528102040,1718,337500,12456,NridgHt,2,3,10
2514,527452060,958,143750,4928,NPkVill,2,2,6
2515,534127260,1295,164000,11700,NWAmes,1,3,6
2516,907275140,1828,279500,12782,CollgCr,2,3,8
2517,903201020,1432,149000,6615,BrkSide,1,3,6
2518,534278150,1187,140500,14357,NAmes,1,2,5
2519,527182040,1088,170000,3696,StoneBr,1,2,8
2520,528120020,1717,255500,11146,NridgHt,2,3,8
2521,905476120,1367,119000,8405,Edwards,1,4,5
2522,910201130,1090,120000,6000,IDOTRR,1,3,6
2523,905201020,960,144900,9239,Sawyer,1,3,5
2524,905450020,1689,127500,9855,Edwards,1,3,6
2525,535181030,1657,163500,12155,NAmes,2,3,6
2526,913350030,1625,242500,23580,Mitchel,2,3,6
2527,531451020,1617,193000,8012,SawyerW,2,2,6
2528,531452140,1199,153900,7892,SawyerW,2,2,6
2529,906201023,2243,225000,13474,SawyerW,2,4,7
2530,902205020,1141,85000,5925,OldTown,1,3,4
2531,904302030,1073,157000,5500,SWISU,2,2,7
2532,905105200,892,137900,7800,Sawyer,1,3,5
2533,905108170,1126,152000,7400,Sawyer,1,2,5
2534,534129370,1336,163000,9600,NWAmes,2,3,5
2535,528275160,2004,257500,12891,Gilbert,2,4,8
2536,914476520,1560,201000,9196,Mitchel,2,3,7
2537,905451330,1509,159900,9571,Edwards,1,3,5
2538,903401050,1505,145000,9144,BrkSide,1,3,5
2539,905101310,1768,136500,10778,Sawyer,2,4,4
2540,903232090,1573,162900,6240,BrkSide,2,3,5
2541,535425070,1478,157500,17600,NAmes,2,3,6
2542,907227300,780,124900,7200,CollgCr,1,2,5
2543,902306130,1378,161000,9600,OldTown,2,3,7
2544,903202170,1654,137000,4960,BrkSide,2,3,5
2545,902207010,866,110500,3880,OldTown,1,2,5
2546,535478070,1045,120000,7400,NAmes,1,3,7
2547,902109010,813,110000,5684,OldTown,1,2,6
2548,907185050,1772,200000,8750,CollgCr,2,3,6
2549,534275220,1065,126500,8892,NAmes,1,3,5
2550,535450220,1082,119200,11664,NAmes,1,2,6
2551,902305080,2058,129500,9600,OldTown,1,3,6
2552,535304100,1112,126000,13070,NAmes,1,2,5
2553,528250040,1342,178000,8174,Gilbert,2,3,7
2554,907262030,1768,224900,8158,CollgCr,2,3,7
2555,907285040,2090,240000,10000,CollgCr,2,3,8
2556,535302080,1064,135000,10950,NAmes,1,2,5
2557,905107250,1440,163000,11227,Sawyer,1,4,5
2558,535179020,1580,159500,10032,NAmes,1,3,6
2559,533217060,1404,170000,2160,Somerst,2,3,7
2560,527165100,1482,163900,9125,Gilbert,2,3,7
2561,528290120,1800,179000,8123,Gilbert,2,3,6
2562,535101110,1584,119000,8917,NAmes,2,4,5
2563,535402220,1734,159000,9786,NAmes,1,3,6
2564,533208080,1250,171900,4017,Somerst,2,2,7
2565,916225130,2519,335000,26178,Timber,2,4,7
2566,910200110,1215,141000,7000,IDOTRR,1,3,6
2567,534479150,1036,112900,7584,NAmes,1,3,5
2568,528294010,1644,185000,9649,Gilbert,2,3,6
2569,905102170,1040,129500,11200,Sawyer,1,3,5
2570,532376170,890,115000,8450,Sawyer,1,3,5
2571,905377050,1242,109900,17808,Edwards,1,2,4
2572,534430050,816,129800,8550,NAmes,1,2,6
2573,908128100,1724,196500,7162,Edwards,2,3,7
2574,903205040,952,121000,8854,BrkSide,1,2,6
2575,905402060,1733,139600,13680,Edwards,2,4,3
