,SalePrice,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,PorchSF,ExterQualDisc,OverallCondDisc,BSMT_HighQual,KitchenQualDisc,Fireplaces,Pool,BedroomAbvGr,water_tower,graveyard,police,optician,slipway,bar,farmyard,cinema,supermarket,hotel,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,MasVnrType_None,MasVnrType_Stone
1000,270000,1483,20062,0.5714285714285714,328.0,33.26849315068493,2.0,1,1,4,0,0,-0.09523809523809523,-0.09523809523809512,1092.0,0.23809523809523803,2,0,1,0,1,1,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1612,166800,1570,13200,0.42857142857142855,1395.0,50.36438356164384,2.0,1,0,1,0,0,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,1,0,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,149500,1962,8094,0.14285714285714285,888.0,95.47945205479452,2.0,1,1,1,0,364,-0.19047619047619052,-0.1904761904761904,0.0,-0.19047619047619052,1,0,4,0,1,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
506,376162,2334,12858,0.857142857142857,1590.0,1.0,3.0,2,1,1,1,133,-0.1428571428571429,0.5238095238095237,0.0,-0.1428571428571429,1,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
985,270000,1795,10603,0.7142857142857142,218.0,3.4986301369863013,3.0,2,1,1,0,45,0.04761904761904756,0.38095238095238093,682.0,0.04761904761904756,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1962,120000,1308,10320,0.28571428571428564,880.0,93.31232876712328,2.0,2,0,1,0,117,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,0,0,2,0,0,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838,190000,1419,8773,0.42857142857142855,536.0,4.668493150684932,2.0,2,0,1,0,68,-0.23809523809523808,0.09523809523809529,951.0,-0.23809523809523808,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1117,224000,1640,14778,0.42857142857142855,1296.0,54.87123287671233,2.0,1,0,1,0,216,-0.23809523809523808,-0.23809523809523797,0.0,-0.23809523809523808,1,0,3,1,0,0,0,0,10,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,226001,1418,8696,0.5714285714285714,110.0,11.336986301369864,2.0,2,0,4,0,110,0.23809523809523803,0.23809523809523814,1308.0,-0.09523809523809523,1,0,3,1,0,0,0,0,1,10,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,158000,1174,12250,0.28571428571428564,83.0,30.350684931506848,2.0,1,0,2,0,280,-0.04761904761904773,-0.21428571428571436,781.0,-0.04761904761904773,0,0,3,1,0,0,1,0,1,8,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,162900,1573,6240,0.28571428571428564,1078.0,78.46849315068494,2.0,2,0,1,0,0,-0.04761904761904773,-0.3809523809523809,0.0,-0.04761904761904773,1,0,3,0,1,1,1,0,4,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2223,87500,1510,9600,0.14285714285714285,677.0,99.48219178082192,2.0,2,0,1,0,160,-0.5238095238095237,-0.02380952380952378,0.0,-0.5238095238095237,0,0,3,0,1,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2028,158000,1523,15600,0.28571428571428564,1067.0,60.78904109589041,1.0,2,0,1,0,81,-0.04761904761904773,-0.3809523809523809,0.0,0.28571428571428564,1,0,3,2,0,0,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
227,147000,1113,9600,0.28571428571428564,506.0,59.536986301369865,1.0,1,0,1,0,200,-0.380952380952381,-0.3809523809523809,607.0,-0.380952380952381,1,0,3,0,1,1,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2394,228000,1707,16669,0.7142857142857142,1686.0,25.016438356164382,2.0,2,1,1,0,64,0.04761904761904756,0.2142857142857142,0.0,0.3809523809523808,1,0,2,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1192,230000,2288,13774,0.5714285714285714,476.0,32.85479452054795,2.0,1,2,1,0,228,0.23809523809523803,-0.09523809523809512,432.0,-0.09523809523809523,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,200825,1716,8125,0.42857142857142855,858.0,1.084931506849315,2.0,2,1,1,0,53,-0.23809523809523808,0.09523809523809529,0.0,-0.23809523809523808,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
92,165000,1431,9150,0.42857142857142855,728.0,46.94794520547945,1.0,1,0,4,0,110,0.09523809523809518,0.09523809523809529,371.0,0.09523809523809518,1,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,126000,919,7000,0.42857142857142855,854.0,82.55342465753425,1.0,1,0,1,0,116,0.09523809523809518,-0.4047619047619047,40.0,0.09523809523809518,0,0,2,0,0,1,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1038,180500,1425,10175,0.42857142857142855,1425.0,44.52876712328767,2.0,2,0,1,0,407,0.09523809523809518,0.09523809523809529,0.0,0.09523809523809518,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,210000,2073,13175,0.42857142857142855,752.0,32.106849315068494,2.0,2,0,1,0,0,0.09523809523809518,-0.07142857142857145,790.0,0.09523809523809518,2,0,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2347,75190,1092,1890,0.14285714285714285,546.0,31.26849315068493,1.0,1,1,1,0,0,-0.19047619047619052,0.14285714285714285,0.0,-0.19047619047619052,0,0,3,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1303,202900,1908,14191,0.7142857142857142,967.0,8.252054794520548,2.0,2,1,1,0,0,0.04761904761904756,0.38095238095238093,0.0,0.04761904761904756,0,0,4,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2186,148400,1700,1700,0.5714285714285714,33.0,26.265753424657536,1.0,2,1,2,0,236,-0.09523809523809523,0.23809523809523814,397.0,-0.09523809523809523,0,0,2,0,0,0,1,0,2,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
72,144000,1690,8850,0.5714285714285714,815.0,90.55890410958904,1.0,1,0,1,0,330,0.23809523809523803,0.0714285714285714,0.0,0.23809523809523803,1,0,3,0,1,1,1,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2336,177500,1382,8923,0.5714285714285714,195.0,11.093150684931508,2.0,2,1,1,0,0,-0.09523809523809523,0.23809523809523814,189.0,0.23809523809523803,1,0,3,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
762,187500,1717,13758,0.5714285714285714,1156.0,17.257534246575343,2.0,2,1,2,0,36,-0.09523809523809523,0.23809523809523814,0.0,-0.09523809523809523,1,0,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,61500,492,7830,0.0,492.0,85.47123287671234,1.0,1,0,1,0,78,-0.33333333333333337,-0.33333333333333326,0.0,-0.33333333333333337,0,0,1,0,1,1,1,0,4,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2264,221800,1254,10324,0.7142857142857142,382.0,1.1643835616438356,3.0,2,0,3,0,92,0.04761904761904756,0.38095238095238093,872.0,0.04761904761904756,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,135000,1178,11000,0.28571428571428564,1090.0,31.435616438356163,2.0,1,1,1,0,132,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,0,0,3,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,232500,1440,11202,0.7142857142857142,403.0,5.419178082191781,2.0,2,0,3,0,95,0.04761904761904756,0.38095238095238093,1029.0,0.04761904761904756,1,0,3,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
997,109900,1196,4800,0.14285714285714285,1196.0,91.55890410958904,2.0,1,0,1,0,0,-0.19047619047619052,-0.5238095238095237,0.0,-0.19047619047619052,0,0,2,0,0,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1712,349265,2541,12328,0.7142857142857142,163.0,2.495890410958904,3.0,3,1,2,0,32,0.04761904761904756,0.38095238095238093,986.0,-0.2857142857142857,1,0,4,2,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
142,217500,1239,11064,0.7142857142857142,560.0,13.591780821917808,2.0,1,1,4,0,24,0.04761904761904756,0.38095238095238093,670.0,0.04761904761904756,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1609,240000,2268,9000,0.7142857142857142,346.0,120.32602739726028,2.0,3,0,1,0,108,0.04761904761904756,-0.2857142857142858,0.0,0.04761904761904756,0,0,3,0,1,1,1,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1087,180000,1256,18265,0.42857142857142855,336.0,22.17808219178082,2.0,2,0,3,0,0,-0.23809523809523808,0.09523809523809529,920.0,-0.23809523809523808,1,0,3,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
267,217500,1647,12984,0.28571428571428564,147.0,29.18082191780822,2.0,2,0,2,0,0,-0.04761904761904773,-0.21428571428571436,1283.0,-0.380952380952381,1,0,3,1,0,0,0,0,10,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,139000,1044,10180,0.28571428571428564,912.0,40.44383561643836,2.0,1,1,1,0,48,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,1,0,3,0,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223,132000,1268,7800,0.28571428571428564,1268.0,56.2,1.0,1,0,1,0,98,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,1,0,2,0,1,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,625000,3627,35760,0.9999999999999998,543.0,11.504109589041096,3.0,3,1,4,0,76,0.33333333333333315,0.6666666666666665,1387.0,0.33333333333333315,1,0,4,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,142000,1056,8450,0.28571428571428564,1056.0,42.52602739726027,1.0,1,0,1,0,269,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,1,0,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2300,187000,1499,12438,0.42857142857142855,781.0,11.58904109589041,2.0,2,1,1,0,91,-0.23809523809523808,0.09523809523809529,0.0,-0.23809523809523808,1,0,3,1,0,0,0,0,1,8,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,120000,1183,6000,0.0,318.0,59.45479452054794,1.0,1,1,1,0,176,-0.33333333333333337,-0.6666666666666665,331.0,-0.33333333333333337,0,0,2,0,1,1,1,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1771,300000,2032,23730,0.5714285714285714,1140.0,12.676712328767124,3.0,3,0,2,0,238,-0.09523809523809523,0.23809523809523814,700.0,-0.09523809523809523,0,0,3,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,222500,2031,11404,0.5714285714285714,901.0,10.504109589041096,2.0,2,1,3,0,84,-0.09523809523809523,0.23809523809523814,252.0,-0.09523809523809523,1,0,3,1,0,0,1,0,1,8,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,219500,2034,9375,0.5714285714285714,318.0,12.093150684931508,2.0,2,1,1,0,36,0.23809523809523803,0.23809523809523814,739.0,-0.09523809523809523,0,0,3,1,0,0,1,0,1,8,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,229800,1402,8640,0.5714285714285714,1402.0,1.3315068493150686,2.0,2,0,1,0,126,-0.09523809523809523,0.23809523809523814,0.0,-0.09523809523809523,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1775,140000,1558,10930,0.28571428571428564,913.0,63.29041095890411,1.0,1,1,1,0,0,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,1,0,3,0,1,1,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1666,122000,1324,3068,0.42857142857142855,662.0,90.14794520547945,1.0,1,0,1,0,112,0.09523809523809518,-0.4047619047619047,0.0,0.09523809523809518,0,0,3,0,1,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
152,175000,1280,10050,0.28571428571428564,191.0,41.44109589041096,2.0,2,0,3,0,40,-0.04761904761904773,-0.21428571428571436,602.0,-0.04761904761904773,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,122000,2358,5250,0.7142857142857142,684.0,137.0082191780822,0.0,2,0,1,0,74,0.3809523809523808,0.38095238095238093,0.0,0.3809523809523808,0,0,4,0,1,1,1,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
587,301500,1987,14303,0.7142857142857142,672.0,14.591780821917808,2.0,2,0,4,0,36,0.04761904761904756,0.38095238095238093,1314.0,0.04761904761904756,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,172500,1258,3922,0.5714285714285714,1258.0,1.4136986301369865,3.0,2,0,3,1,16,-0.09523809523809523,0.23809523809523814,0.0,-0.09523809523809523,1,0,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1774,148000,1032,10395,0.42857142857142855,427.0,29.51506849315069,2.0,2,0,3,0,0,0.09523809523809518,-0.07142857142857145,605.0,0.09523809523809518,1,0,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,309000,2212,13751,0.5714285714285714,1640.0,1.3287671232876712,3.0,2,1,3,1,153,-0.09523809523809523,0.23809523809523814,60.0,-0.09523809523809523,1,0,3,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,133500,925,8638,0.28571428571428564,744.0,43.778082191780825,2.0,1,0,1,0,74,-0.04761904761904773,-0.21428571428571436,181.0,-0.04761904761904773,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2144,140000,1136,9200,0.42857142857142855,1136.0,43.52602739726027,1.0,1,0,1,0,0,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1742,115400,1005,14299,0.14285714285714285,1005.0,43.52602739726027,2.0,1,0,1,0,0,-0.19047619047619052,0.14285714285714285,0.0,-0.19047619047619052,0,0,3,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
55,235000,1755,11949,0.5714285714285714,158.0,18.50958904109589,2.0,2,1,1,0,60,-0.09523809523809523,-0.26190476190476186,817.0,-0.09523809523809523,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,228000,1592,11927,0.7142857142857142,1091.0,13.421917808219176,2.0,2,0,4,0,35,0.04761904761904756,0.38095238095238093,465.0,0.04761904761904756,1,0,3,1,0,0,1,0,1,4,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,148000,1534,10800,0.28571428571428564,736.0,112.56986301369864,0.0,1,1,3,0,112,-0.04761904761904773,-0.7142857142857144,0.0,-0.380952380952381,0,0,3,0,1,1,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
351,128000,1172,9525,0.28571428571428564,1172.0,56.45205479452055,1.0,1,0,3,0,0,-0.04761904761904773,-0.3809523809523809,0.0,-0.04761904761904773,0,0,3,1,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511,147000,1374,11382,0.42857142857142855,1076.0,43.61095890410959,1.0,1,0,1,0,112,0.09523809523809518,0.09523809523809529,54.0,0.09523809523809518,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,190000,2544,9671,0.42857142857142855,1248.0,40.608219178082194,3.0,2,2,1,0,0,0.09523809523809518,0.09523809523809529,0.0,0.09523809523809518,0,0,6,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2441,126500,1065,8892,0.28571428571428564,1065.0,47.52876712328767,2.0,1,1,1,0,0,-0.04761904761904773,-0.047619047619047616,0.0,-0.04761904761904773,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
522,425000,1978,12633,0.857142857142857,338.0,2.331506849315069,3.0,2,0,4,0,52,-0.1428571428571429,0.5238095238095237,1640.0,-0.1428571428571429,1,0,2,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311,137000,1043,9724,0.28571428571428564,938.0,59.36986301369863,1.0,1,0,1,0,48,-0.04761904761904773,-0.3809523809523809,0.0,-0.04761904761904773,1,0,2,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
686,119900,1118,7800,0.28571428571428564,793.0,67.37534246575342,2.0,1,0,2,0,271,-0.04761904761904773,-0.3809523809523809,0.0,-0.04761904761904773,1,0,3,0,1,1,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1460,139900,1416,6000,0.42857142857142855,780.0,62.2054794520548,1.0,1,1,1,0,48,0.09523809523809518,-0.23809523809523797,0.0,0.09523809523809518,0,0,3,0,1,1,1,0,4,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1673,156500,1338,19255,0.42857142857142855,70.0,26.684931506849317,2.0,1,1,3,0,0,-0.23809523809523808,0.09523809523809529,450.0,-0.23809523809523808,1,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2101,158000,2654,16779,0.28571428571428564,671.0,87.3890410958904,2.0,3,0,1,0,570,-0.04761904761904773,0.11904761904761901,0.0,-0.04761904761904773,1,0,4,1,1,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
641,104500,1304,2665,0.28571428571428564,264.0,29.34794520547945,1.0,1,1,2,0,0,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,1,0,3,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
891,191000,1504,3182,0.5714285714285714,1330.0,3.331506849315069,2.0,2,0,1,0,20,-0.09523809523809523,0.23809523809523814,16.0,-0.09523809523809523,1,0,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2207,193500,2142,13000,0.42857142857142855,896.0,41.44383561643836,1.0,2,1,1,0,324,0.09523809523809518,-0.07142857142857145,0.0,-0.23809523809523808,1,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,538000,3279,53504,0.7142857142857142,234.0,7.419178082191781,3.0,3,1,4,0,246,-0.2857142857142857,0.38095238095238093,1416.0,-0.2857142857142857,1,0,4,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1644,225000,2200,14171,0.5714285714285714,457.0,15.926027397260274,2.0,2,1,1,0,98,-0.09523809523809523,0.23809523809523814,355.0,-0.09523809523809523,1,0,4,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2426,163000,1336,9600,0.28571428571428564,735.0,40.608219178082194,2.0,2,0,2,0,11,-0.04761904761904773,-0.047619047619047616,553.0,-0.04761904761904773,1,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,318000,1714,8147,0.857142857142857,523.0,1.5808219178082192,2.0,2,0,4,0,55,0.19047619047619035,0.5238095238095237,1191.0,0.19047619047619035,1,0,2,2,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
